
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Jan 2009

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0    125                                                               
  929.0    751   24.0   -3.0     16   3.31      0      0  303.5  313.9  304.1
  925.0    793   23.4   -4.6     15   2.95    225      1  303.2  312.6  303.8
  912.2    914   22.1  -10.8     10   1.85    240      1  303.1  309.2  303.5
  899.0   1040   20.8  -17.2      7   1.11    256      1  303.0  306.8  303.2
  880.4   1219   19.1  -15.6      8   1.30    280      2  303.1  307.4  303.3
  850.0   1519   16.2  -12.8     12   1.69    210      3  303.1  308.6  303.4
  833.0   1690   14.4  -12.6     14   1.75    196      5  303.0  308.7  303.3
  819.2   1829   13.2  -12.2     16   1.84    185      7  303.1  309.1  303.5
  789.7   2134   10.6  -11.4     20   2.04    195      7  303.5  310.1  303.9
  761.3   2438    8.0  -10.6     26   2.26    200     11  303.9  311.2  304.3
  749.0   2574    6.8  -10.2     29   2.36    218     12  304.1  311.6  304.5
  747.0   2596    7.0  -10.0     29   2.41    221     13  304.5  312.2  304.9
  745.0   2618    7.2  -16.8     16   1.39    223     13  304.9  309.6  305.2
  741.0   2662    7.6  -27.4      6   0.55    229     13  305.9  307.8  306.0
  733.7   2743    7.1  -33.2      4   0.32    240     14  306.2  307.4  306.3
  722.0   2875    6.4  -42.6      2   0.12    235     14  306.8  307.3  306.8
  700.0   3127    4.2  -40.8      2   0.16    225     14  307.1  307.7  307.1
  655.0   3658    0.0  -38.7      4   0.21    245     15  308.3  309.0  308.3
  607.0   4267   -4.8  -36.3      6   0.29    235     23  309.5  310.6  309.6
  604.0   4306   -5.1  -36.1      7   0.29    236     23  309.6  310.7  309.6
  583.7   4572   -7.2  -44.8      3   0.12    240     26  310.2  310.7  310.2
  561.3   4877   -9.5  -54.7      1   0.04    245     25  310.9  311.1  310.9
  556.0   4951  -10.1  -57.1      1   0.03    247     24  311.1  311.2  311.1
  530.0   5318  -13.5  -36.5     13   0.32    256     21  311.3  312.5  311.4
  518.4   5486  -14.1  -45.3      5   0.13    260     20  312.6  313.1  312.6
  501.0   5745  -14.9  -58.9      1   0.03    255     17  314.6  314.8  314.6
  500.0   5760  -15.1  -59.1      1   0.03    255     17  314.6  314.7  314.6
  497.9   5791  -15.3  -59.2      1   0.03    250     17  314.7  314.8  314.7
  478.1   6096  -17.4  -60.6      1   0.02    265     17  315.7  315.8  315.7
  472.0   6192  -18.1  -61.1      1   0.02    267     17  316.1  316.2  316.1
  439.9   6706  -22.9  -60.3      2   0.03    280     18  316.5  316.6  316.5
  400.0   7400  -29.3  -59.3      4   0.03    270     17  316.8  317.0  316.8
  387.6   7620  -31.2  -59.6      4   0.03    275     17  317.1  317.3  317.1
  371.1   7925  -33.9  -60.1      5   0.03    265     14  317.6  317.7  317.6
  349.0   8356  -37.7  -60.7      7   0.03    255     16  318.1  318.2  318.1
  339.9   8534  -39.1  -61.5      7   0.03    250     17  318.6  318.8  318.6
  310.6   9144  -43.7  -64.4      8   0.02    265     21  320.4  320.5  320.4
  300.0   9380  -45.5  -65.5      9   0.02    260     22  321.1  321.2  321.1
  270.5  10058  -50.7  -68.3     11   0.01    265     26  323.2  323.3  323.2
  263.0  10244  -52.1  -69.1     11   0.01    260     26  323.8  323.8  323.8
  250.0  10570  -53.7  -69.7     12   0.01    250     26  326.1  326.2  326.1
  246.2  10668  -54.3  -70.2     12   0.01    245     28  326.6  326.7  326.6
  225.0  11244  -57.9  -72.9     13   0.01    260     34  329.6  329.7  329.6
  215.0  11533  -57.5  -72.5     13   0.01    264     35  334.6  334.6  334.6
  213.3  11582  -57.7  -72.7     13   0.01    265     35  335.0  335.0  335.0
  205.0  11834  -58.9  -73.9     13   0.01    262     36  336.9  337.0  336.9
  200.0  11990  -58.3  -73.3     13   0.01    260     37  340.3  340.3  340.3
  181.0  12621  -54.7  -70.7     12   0.02    257     40  356.0  356.1  356.0
  173.0  12909  -55.7  -71.7     12   0.01    255     42  359.0  359.0  359.0
  165.0  13209  -55.7  -72.7     10   0.01    253     43  363.9  363.9  363.9
  150.0  13810  -58.9  -74.9     11   0.01    250     46  368.4  368.5  368.4
  145.0  14021  -60.1  -75.7     11   0.01    250     47  369.9  370.0  369.9
  131.3  14630  -63.6  -78.1     12   0.01    265     53  374.3  374.4  374.3
  125.0  14936  -65.3  -79.3     13   0.01    263     52  376.5  376.5  376.5
  121.0  15134  -65.5  -79.5     13   0.01    261     51  379.7  379.7  379.7
  118.9  15240  -66.1  -79.8     13   0.01    260     51  380.4  380.5  380.4
  115.0  15442  -67.3  -80.3     14   0.01    261     48  381.9  381.9  381.9
  106.0  15931  -68.9  -81.9     14   0.00    265     40  387.8  387.9  387.8
  105.0  15988  -68.3  -81.3     14   0.01    263     39  390.0  390.1  390.0
  103.0  16103  -68.9  -81.9     14   0.00    260     38  391.0  391.1  391.0
  100.0  16280  -67.5  -80.5     14   0.01    255     35  397.1  397.1  397.1
   81.9  17479  -68.9  -81.9     14   0.01    242     26  417.5  417.5  417.5
   79.2  17678  -68.3  -81.3     14   0.01    240     25  422.6  422.7  422.6
   76.2  17911  -67.7  -80.7     14   0.01    251     29  428.7  428.7  428.7
   71.6  18288  -68.9  -81.9     14   0.01    270     35  433.9  434.0  433.9
   70.0  18420  -69.3  -82.3     14   0.01    275     39  435.8  435.8  435.8
   68.0  18593  -69.4  -82.4     14   0.01    285     39  439.2  439.2  439.2
   65.9  18781  -69.5  -82.5     14   0.01    288     33  442.9  443.0  442.9
   61.9  19158  -65.7  -79.7     13   0.01    294     22  459.4  459.4  459.4
   61.5  19202  -65.7  -79.7     13   0.01    295     21  460.2  460.3  460.2
   58.5  19507  -65.9  -79.9     13   0.01    265     23  466.5  466.6  466.5
   54.5  19932  -66.1  -80.1     13   0.01    260     27  475.4  475.5  475.4
   50.3  20422  -62.8  -77.7     12   0.02    255     32  494.3  494.4  494.3
   50.0  20460  -62.5  -77.5     12   0.02    265     29  495.8  495.9  495.8
   49.5  20522  -62.3  -77.3     12   0.02    269     28  497.7  497.8  497.7
   45.6  21031  -63.7  -78.7     11   0.02    300     24  506.1  506.3  506.1
   44.1  21230  -64.3  -79.3     11   0.02    290     21  509.5  509.6  509.5
   43.4  21336  -63.4  -78.6     11   0.02    285     20  514.2  514.3  514.2
   41.3  21641  -60.8  -76.7     11   0.03    285     20  527.9  528.1  527.9
   41.0  21679  -60.5  -76.5     11   0.03    289     20  529.7  529.9  529.7
   39.3  21946  -61.8  -77.8     10   0.02    315     17  533.1  533.3  533.1
   37.4  22250  -63.2  -79.2     10   0.02    285     14  537.0  537.2  537.0
   36.7  22363  -63.7  -79.7     10   0.02    292     14  538.5  538.6  538.5
   33.9  22860  -60.1  -77.3      9   0.03    320     15  560.5  560.8  560.5
   32.3  23155  -57.9  -75.9      8   0.04    315     10  574.0  574.3  574.0
   32.2  23165  -57.9  -75.9      8   0.04    315     10  574.2  574.5  574.2
   30.7  23470  -58.0  -76.0      8   0.04    320      2  581.9  582.2  581.9
   30.0  23620  -58.1  -76.1      8   0.04    265      6  585.7  586.0  585.7
   29.8  23662  -58.1  -77.1      7   0.04    266      7  586.8  587.1  586.8
   26.6  24384  -55.7  -77.1      5   0.04    275     17  612.9  613.2  612.9
   25.8  24577  -55.1  -77.1      5   0.04    284     14  620.0  620.4  620.0
   25.4  24689  -55.7  -77.5      5   0.04    290     12  621.3  621.7  621.3
   24.0  25036  -57.7  -78.7      5   0.03    333      7  625.4  625.7  625.4
   23.0  25298  -56.2  -79.4      4   0.03      5      3  637.1  637.4  637.1
   21.8  25647  -54.3  -80.3      3   0.03     46      5  652.9  653.2  653.0
   20.0  26200  -54.3  -80.3      3   0.03    110      8  669.2  669.5  669.2
   18.5  26699  -54.3  -82.3      2   0.02    113     11  684.3  684.5  684.3
   17.3  27127  -51.8  -82.8      1   0.02    115     13  705.2  705.5  705.2
   16.5  27432  -50.0  -83.2      1   0.02     90     11  720.5  720.8  720.5
   16.2  27560  -49.3  -83.3      1   0.02     97     11  727.0  727.2  727.0
   14.6  28239  -50.7  -84.7      1   0.02    133      8  744.2  744.5  744.2
   10.8  30206  -49.7  -83.7      1   0.03                814.8  815.2  814.8
   10.8  30175  -49.7  -83.7      1   0.03    235      2  813.6  814.0  813.7
Station information and sounding indices
