
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Nov 2015

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0    129                                                               
  930.0    751   22.6    4.6     31   5.75    310      4  301.9  319.5  303.0
  925.0    801   21.8    3.8     31   5.46    280      5  301.6  318.3  302.6
  912.9    914   20.7    3.6     32   5.47    270      9  301.6  318.3  302.6
  880.9   1219   17.8    3.2     38   5.51    290      8  301.6  318.4  302.6
  850.0   1524   14.8    2.8     44   5.54    305      8  301.6  318.5  302.6
  841.0   1614   14.0    3.0     47   5.68    318      8  301.7  319.0  302.8
  819.7   1829   12.2    1.6     48   5.28    350      7  302.1  318.3  303.1
  790.3   2134    9.8   -0.3     49   4.76     10      8  302.6  317.3  303.5
  786.0   2180    9.4   -0.6     50   4.68      9      9  302.7  317.1  303.5
  775.0   2297    9.0   -2.0     46   4.28      7     10  303.5  316.8  304.2
  766.0   2394   11.8   -7.2     26   2.92      6     11  307.5  316.9  308.0
  762.0   2438   11.8   -9.2     22   2.51      5     12  308.0  316.1  308.4
  762.0   2438   11.8   -9.2     22   2.51      5     12  308.0  316.1  308.4
  738.0   2704   10.2  -11.8     20   2.11     14      9  309.0  316.0  309.4
  734.6   2743   10.2  -12.6     19   1.98     15      9  309.4  316.0  309.8
  721.0   2898   10.0  -16.0     14   1.53     23     10  310.9  316.1  311.2
  700.0   3142    7.8  -18.2     14   1.31     35     12  311.1  315.6  311.3
  691.0   3248    6.8  -19.2     14   1.22     35     13  311.1  315.3  311.4
  676.0   3428    7.6  -20.4     12   1.12     35     15  314.0  317.9  314.2
  656.9   3658    6.0  -22.2     11   0.99     35     17  314.8  318.2  314.9
  608.8   4267    1.8  -27.1     10   0.69      5     20  316.8  319.3  316.9
  586.0   4572   -0.4  -29.5      9   0.57     10     28  317.8  319.9  317.9
  564.1   4877   -2.5  -31.9      8   0.47     10     23  318.8  320.5  318.9
  543.0   5182   -4.6  -34.4      8   0.39     20     19  319.7  321.2  319.8
  525.0   5452   -6.5  -36.5      7   0.32      7     19  320.6  321.8  320.6
  502.5   5791   -9.4  -41.2      6   0.21    350     19  321.1  321.9  321.1
  500.0   5830   -9.7  -41.7      5   0.20    350     20  321.1  321.9  321.2
  482.8   6096  -11.9  -42.2      6   0.19    355     15  321.7  322.4  321.7
  427.9   7010  -19.5  -44.0     10   0.18    345     23  323.2  324.0  323.3
  424.0   7079  -20.1  -44.1     10   0.18    349     24  323.4  324.1  323.4
  411.0   7310  -20.9  -40.9     15   0.26      5     28  325.2  326.2  325.3
  410.7   7315  -20.9  -40.9     15   0.26      5     28  325.2  326.2  325.3
  400.0   7510  -22.7  -41.7     16   0.25      5     30  325.4  326.4  325.4
  397.0   7565  -22.9  -39.9     20   0.30      2     31  325.8  327.0  325.9
  394.0   7620  -23.2  -40.9     18   0.27      0     32  326.2  327.2  326.2
  385.0   7790  -24.1  -44.1     14   0.20    359     32  327.1  327.9  327.2
  338.0   8726  -31.5  -49.5     15   0.12    356     34  329.4  330.0  329.5
  318.4   9144  -34.4  -53.6     12   0.08    355     35  331.1  331.5  331.1
  306.0   9423  -36.3  -56.3     11   0.06    348     38  332.2  332.5  332.2
  300.0   9560  -36.5  -57.5     10   0.05    345     39  333.8  334.1  333.8
  295.0   9676  -36.9  -56.9     11   0.06    342     40  334.9  335.1  334.9
  291.7   9754  -37.5  -58.6      9   0.05    340     40  335.0  335.2  335.0
  279.0  10058  -40.1  -65.1      5   0.02    343     43  335.6  335.7  335.6
  268.0  10331  -41.1  -60.1     11   0.04    346     45  338.0  338.2  338.1
  254.9  10668  -43.0  -62.7     10   0.03    350     48  340.1  340.3  340.1
  250.0  10800  -43.7  -63.7      9   0.03    350     51  341.0  341.1  341.0
  236.0  11185  -45.5  -71.5      4   0.01    346     52  343.9  343.9  343.9
  218.0  11708  -48.9  -71.9      5   0.01    341     53  346.5  346.6  346.5
  205.0  12110  -50.5  -74.5      4   0.01    337     55  350.2  350.2  350.2
  200.0  12270  -51.5  -74.5      5   0.01    335     55  351.1  351.1  351.1
  198.0  12335  -52.3  -73.3      6   0.01    335     55  350.8  350.8  350.8
  184.1  12802  -54.6  -75.6      6   0.01    335     59  354.4  354.4  354.4
  179.0  12984  -55.5  -76.5      6   0.01    334     57  355.8  355.9  355.8
  155.0  13895  -59.1  -85.1      2   0.00    331     50  364.6  364.6  364.6
  150.0  14100  -60.5  -85.5      2   0.00    330     48  365.6  365.7  365.6
  135.0  14750  -64.5  -86.5      3   0.00    330     47  369.7  369.8  369.7
  126.0  15169  -66.3  -87.3      4   0.00    330     47  373.9  373.9  373.9
  124.5  15240  -66.4  -87.6      4   0.00    330     47  374.9  374.9  374.9
  118.4  15545  -66.9  -88.8      3   0.00    340     46  379.5  379.5  379.5
  118.0  15566  -66.9  -88.9      3   0.00    339     46  379.8  379.8  379.8
  107.0  16151  -71.1  -91.1      4   0.00    325     33  382.6  382.6  382.6
  100.0  16550  -72.1  -91.1      4   0.00    315     25  388.2  388.2  388.2
   91.5  17069  -73.2  -91.6      5   0.00    310     47  395.9  395.9  395.9
   86.9  17374  -73.9  -91.9      5   0.00    335     43  400.5  400.5  400.5
   86.7  17389  -73.9  -91.9      5   0.00    330     45  400.7  400.7  400.7
   82.5  17678  -72.0  -90.0      5   0.00    340     24  410.3  410.3  410.3
   82.0  17717  -71.7  -89.7      5   0.00    335     23  411.6  411.6  411.6
   78.6  17967  -72.1  -90.1      5   0.00    302     19  415.8  415.8  415.8
   78.4  17983  -71.9  -90.0      5   0.00    300     19  416.5  416.5  416.5
   74.5  18288  -68.3  -87.3      5   0.00    315     16  430.2  430.2  430.2
   74.5  18287  -68.3  -87.3      5   0.00    315     16  430.2  430.2  430.2
   70.8  18593  -69.8  -89.6      4   0.00    250     15  433.4  433.4  433.4
   70.0  18660  -70.1  -90.1      4   0.00    255     15  434.1  434.1  434.1
   67.2  18898  -70.7  -90.7      4   0.00    280     11  437.8  437.9  437.8
   64.4  19155  -71.3  -91.3      4   0.00    255      9  441.9  441.9  441.9
   63.9  19202  -71.2  -91.3      4   0.00    250      9  443.3  443.3  443.3
   60.7  19507  -70.2  -91.2      3   0.00    240     15  452.0  452.0  452.0
   57.7  19812  -69.2  -91.1      3   0.00    260     24  460.9  461.0  460.9
   57.5  19829  -69.1  -91.1      3   0.00    260     24  461.4  461.4  461.4
   54.8  20117  -66.3  -90.5      2   0.00    265     16  474.1  474.2  474.2
   52.8  20345  -64.1  -90.1      2   0.00    267     12  484.4  484.4  484.4
   50.0  20680  -62.9  -89.9      2   0.00    270      6  494.8  494.9  494.8
   49.6  20726  -62.8  -89.9      2   0.00    265      6  496.2  496.2  496.2
   47.2  21031  -61.9  -89.8      1   0.00    300     12  505.3  505.3  505.3
   45.0  21336  -61.1  -89.7      1   0.00    340     16  514.5  514.5  514.5
   44.0  21470  -60.7  -89.7      1   0.00     52     12  518.6  518.6  518.6
   42.8  21641  -61.7  -90.0      1   0.00    145      6  520.4  520.4  520.4
   40.6  21966  -63.5  -90.5      1   0.00    190     10  523.7  523.7  523.7
   39.8  22089  -61.7  -89.7      1   0.00    208     12  531.2  531.2  531.2
   38.8  22250  -61.4  -89.8      1   0.00    230     14  536.0  536.0  536.0
   37.3  22491  -60.9  -89.9      1   0.00    218     27  543.2  543.2  543.2
   36.9  22555  -61.0  -89.9      1   0.00    215     31  544.5  544.5  544.5
   34.8  22921  -61.7  -89.7      1   0.00    239     26  552.0  552.0  552.0
   33.5  23165  -60.3  -88.8      1   0.00    255     22  561.9  561.9  561.9
   30.4  23774  -56.7  -86.6      1   0.01    250     21  587.3  587.4  587.3
   30.0  23850  -56.3  -86.3      1   0.01    250     21  590.6  590.6  590.6
   28.3  24223  -53.3  -85.3      1   0.01    260     24  608.8  608.9  608.8
   27.6  24384  -53.3  -85.1      1   0.01    265     25  613.3  613.4  613.3
   25.1  24994  -53.1  -84.3      1   0.01    280     24  630.5  630.6  630.5
   24.6  25125  -53.1  -84.1      1   0.01    276     22  634.2  634.4  634.2
   24.0  25284  -50.9  -82.9      1   0.02    270     19  645.1  645.3  645.1
   23.9  25298  -50.9  -82.9      1   0.02    270     19  645.4  645.6  645.4
   22.9  25603  -51.6  -83.6      1   0.02    245     22  652.1  652.3  652.1
