
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Oct 2011

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     66                                                               
  928.0    751   33.8    4.8     16   5.84    125      9  313.6  332.3  314.7
  925.0    767   32.8   -1.2     11   3.80    120     13  312.8  325.2  313.6
  920.0    816   32.0   -2.0     11   3.60    118     15  312.5  324.3  313.2
  909.9    914   31.0   -1.5     12   3.78    115     18  312.5  324.8  313.2
  879.1   1219   27.9   -0.1     16   4.36    115     17  312.4  326.4  313.2
  866.0   1352   26.6    0.6     18   4.64    122     16  312.3  327.2  313.2
  850.0   1516   25.2    0.2     19   4.59    130     15  312.5  327.3  313.4
  819.3   1829   22.2   -0.6     22   4.50    120     17  312.6  327.1  313.5
  790.5   2134   19.2   -1.3     25   4.42    115     16  312.7  326.9  313.5
  762.8   2438   16.3   -2.0     28   4.34    120     15  312.7  326.7  313.5
  736.0   2743   13.3   -2.8     33   4.26    115     15  312.7  326.5  313.5
  700.0   3170    9.2   -3.8     40   4.14    115     19  312.6  326.0  313.4
  675.0   3469    6.4   -5.6     42   3.75    127     23  312.8  325.0  313.5
  659.6   3658    4.6   -5.6     48   3.84    135     25  312.8  325.3  313.5
  658.0   3678    4.4   -5.6     48   3.85    135     25  312.8  325.3  313.5
  649.0   3790    4.6   -8.4     38   3.14    133     22  314.3  324.6  314.9
  625.0   4095    2.8  -12.2     32   2.41    128     16  315.6  323.7  316.1
  611.6   4267    1.4  -12.8     34   2.35    125     12  315.9  323.8  316.4
  566.3   4877   -3.8  -14.9     42   2.14     95     12  316.9  324.2  317.3
  545.0   5182   -6.3  -15.9     47   2.04     65     11  317.4  324.3  317.8
  537.0   5299   -7.3  -16.3     49   2.00     70     12  317.5  324.4  317.9
  510.0   5698  -10.1  -25.1     28   0.98     88     13  318.9  322.4  319.0
  500.0   5850  -11.3  -26.3     28   0.90     95     14  319.2  322.4  319.4
  499.0   5865  -11.3  -26.3     28   0.90     95     14  319.4  322.6  319.6
  484.2   6096  -13.1  -22.2     46   1.35    100     13  320.0  324.7  320.2
  484.0   6099  -13.1  -22.1     47   1.35    101     13  320.0  324.7  320.2
  477.0   6210  -13.3  -24.3     39   1.13    122     13  321.1  325.1  321.3
  465.1   6401  -14.9  -25.9     39   1.00    160     14  321.3  324.9  321.5
  450.0   6651  -17.1  -28.1     38   0.85    156     15  321.7  324.8  321.8
  444.0   6752  -17.5  -28.5     38   0.83    154     16  322.4  325.4  322.6
  433.0   6940  -17.7  -33.7     23   0.52    151     17  324.5  326.4  324.6
  428.9   7010  -18.1  -35.7     20   0.43    150     17  324.9  326.5  324.9
  408.0   7383  -20.1  -46.1      8   0.15    182     12  326.9  327.5  326.9
  400.0   7530  -21.3  -49.3      6   0.11    195     10  327.2  327.7  327.2
  395.0   7620  -22.1  -50.6      6   0.09    190      9  327.3  327.7  327.3
  337.0   8766  -32.7  -66.7      2   0.01    228      4  328.1  328.1  328.1
  333.5   8839  -32.8  -67.1      2   0.01    230      4  329.0  329.0  329.0
  327.0   8978  -32.9  -67.9      2   0.01    237      7  330.6  330.7  330.6
  319.3   9144  -33.9  -67.7      2   0.01    245     10  331.6  331.6  331.6
  308.0   9397  -35.3  -67.3      2   0.01    257     11  333.0  333.1  333.0
  305.7   9449  -35.8  -68.6      2   0.01    260     11  333.1  333.1  333.1
  300.0   9580  -36.9  -71.9      1   0.01    250     15  333.2  333.3  333.2
  292.4   9754  -38.2  -72.7      1   0.01    255     22  333.9  333.9  333.9
  256.0  10661  -44.9  -76.9      2   0.00    265     14  336.9  336.9  336.9
  255.7  10668  -44.9  -77.0      2   0.00    265     14  337.0  337.0  337.0
  250.0  10820  -45.1  -78.1      1   0.00    250     18  338.9  338.9  338.9
  244.3  10973  -45.5  -79.2      1   0.00    250     19  340.5  340.5  340.5
  242.0  11036  -45.7  -79.7      1   0.00    254     20  341.1  341.2  341.1
  233.2  11278  -47.2  -79.6      1   0.00    270     24  342.5  342.5  342.5
  216.0  11782  -50.3  -79.3      2   0.00    262     37  345.3  345.3  345.3
  212.5  11887  -50.8  -79.1      2   0.00    260     40  346.2  346.2  346.2
  200.0  12280  -52.5  -78.5      3   0.00    265     37  349.5  349.5  349.5
  193.0  12509  -53.1  -78.1      3   0.00    265     35  352.1  352.1  352.1
  171.0  13280  -57.7  -77.7      6   0.01    265     30  356.9  356.9  356.9
  155.0  13896  -59.5  -78.5      7   0.01    265     25  363.9  364.0  363.9
  150.0  14100  -60.9  -78.9      8   0.01    265     24  365.0  365.0  365.0
  147.0  14225  -61.9  -78.9      9   0.01    264     24  365.4  365.4  365.4
  132.0  14886  -65.3  -80.3     11   0.00    258     24  370.7  370.7  370.7
  125.0  15216  -68.3  -82.3     12   0.00    255     24  371.1  371.1  371.1
  124.5  15240  -68.3  -82.3     12   0.00    255     24  371.4  371.4  371.4
  115.0  15715  -69.3  -82.3     14   0.00    258     23  378.2  378.2  378.2
  107.0  16142  -72.5  -84.5     15   0.00    260     22  380.0  380.0  380.0
  100.0  16540  -72.5  -84.5     15   0.00    285     12  387.4  387.4  387.4
   91.4  17069  -72.9  -84.9     15   0.00      0      0  396.8  396.8  396.8
   90.9  17100  -72.9  -84.9     15   0.00    344      2  397.3  397.3  397.3
   86.8  17374  -71.4  -83.9     14   0.00    200     15  405.7  405.7  405.7
   82.9  17644  -69.9  -82.9     13   0.01    187      3  414.0  414.1  414.0
   82.4  17678  -70.0  -83.0     13   0.00    185      1  414.5  414.6  414.5
   78.3  17983  -70.8  -83.8     13   0.00    140     12  419.0  419.1  419.0
   76.6  18112  -71.1  -84.1     13   0.00    159     10  421.0  421.0  421.0
   74.4  18288  -69.9  -83.6     12   0.00    185      8  427.0  427.0  427.0
   70.0  18650  -67.5  -82.5     10   0.01    310      4  439.6  439.7  439.6
   69.6  18685  -67.3  -82.3     10   0.01    314      4  440.8  440.8  440.8
   61.8  19405  -65.3  -81.3      9   0.01     43     10  460.4  460.5  460.4
   60.8  19507  -64.4  -81.2      8   0.01     55     11  464.7  464.7  464.7
   58.3  19763  -62.1  -81.1      6   0.01     82     11  475.4  475.5  475.4
   55.0  20117  -62.7  -81.3      7   0.01    120     11  481.9  481.9  481.9
   52.4  20422  -63.2  -81.4      7   0.01    150      4  487.5  487.6  487.5
   51.1  20576  -63.5  -81.5      7   0.01    227      5  490.4  490.4  490.4
   50.0  20710  -62.5  -81.5      6   0.01    295      6  495.8  495.9  495.8
   46.3  21184  -62.1  -82.1      5   0.01    356     12  507.8  507.8  507.8
   45.2  21336  -60.3  -82.4      4   0.01     15     14  515.6  515.7  515.6
   44.2  21473  -58.7  -82.7      3   0.01     42     14  522.8  522.9  522.8
   43.0  21641  -58.9  -82.9      3   0.01     75     13  526.5  526.5  526.5
   41.0  21946  -59.1  -83.2      3   0.01    135     17  533.1  533.2  533.1
   37.3  22536  -59.7  -83.7      3   0.01    135     11  546.2  546.3  546.2
   35.8  22794  -56.3  -84.3      2   0.01    135      9  561.5  561.6  561.5
   32.2  23473  -52.1  -85.1      1   0.01    135      2  590.0  590.0  590.0
   32.2  23470  -52.1  -85.1      1   0.01    135      2  589.8  589.9  589.8
   30.7  23774  -52.4  -85.4      1   0.01     95     10  597.1  597.2  597.2
   30.0  23930  -52.5  -85.5      1   0.01    105     12  600.9  601.0  600.9
   28.0  24384  -52.3  -85.3      1   0.01    170     18  613.6  613.7  613.6
   27.8  24422  -52.3  -85.3      1   0.01    173     17  614.7  614.8  614.7
   26.7  24689  -51.1  -84.5      1   0.01    195     13  625.3  625.4  625.3
   25.5  24994  -49.7  -83.6      1   0.01    215     15  637.6  637.8  637.6
   24.3  25298  -48.3  -82.8      1   0.02    210     11  650.1  650.3  650.1
   23.2  25603  -47.0  -81.9      1   0.02    265     17  662.9  663.1  662.9
   23.0  25662  -46.7  -81.7      1   0.02    265     18  665.4  665.6  665.4
   21.2  26199  -49.5  -83.5      1   0.02    270     27  672.6  672.8  672.6
   21.1  26213  -49.5  -83.5      1   0.02    270     27  673.0  673.2  673.0
   20.2  26518  -49.7  -83.7      1   0.02    275     15  681.5  681.7  681.5
   20.0  26580  -49.7  -83.7      1   0.02    250     10  683.3  683.5  683.3
   17.6  27432  -47.5  -82.1      1   0.03    260     15  716.0  716.3  716.0
