
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Feb 2015

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     87                                                               
  926.0    751   11.4    9.8     90   8.28    350      3  290.9  314.6  292.3
  925.0    747   11.8    9.8     88   8.28    350      3  291.4  315.1  292.8
  924.0    756   12.0    9.4     84   8.07    351      3  291.7  314.9  293.1
  906.6    914   11.1    8.1     82   7.53     10      9  292.3  314.1  293.6
  874.0   1219    9.3    5.6     77   6.56    290      2  293.6  312.8  294.7
  850.0   1450    8.0    3.7     74   5.90    270      6  294.5  311.9  295.6
  847.0   1479    7.8    3.2     73   5.72    268      6  294.6  311.5  295.6
  811.6   1829    5.7    1.1     73   5.13    240     12  295.9  311.3  296.9
  781.9   2134    3.8   -0.7     72   4.67    235     13  297.1  311.2  297.9
  779.0   2165    3.6   -0.9     72   4.62    235     13  297.2  311.2  298.1
  771.0   2248    3.0   -0.4     78   4.84    233     14  297.4  312.0  298.3
  765.0   2312    2.8   -1.9     71   4.37    232     15  297.9  311.2  298.7
  758.0   2386    2.2   -1.1     79   4.68    231     15  298.0  312.2  298.9
  753.1   2438    1.8   -1.7     78   4.52    230     16  298.2  311.9  299.0
  745.0   2526    1.2   -2.6     76   4.26    226     17  298.4  311.4  299.2
  735.0   2634    0.4   -2.3     82   4.42    220     19  298.7  312.1  299.5
  725.1   2743   -0.4   -4.3     75   3.84    215     20  298.9  310.7  299.6
  722.0   2777   -0.7   -5.0     73   3.67    214     20  299.0  310.3  299.7
  700.0   3024   -2.5   -5.5     80   3.64    205     21  299.7  310.9  300.4
  674.0   3324   -5.1   -6.9     87   3.40    210     26  300.0  310.6  300.6
  671.5   3353   -5.1   -7.3     84   3.29    210     27  300.4  310.6  300.9
  669.0   3382   -5.1   -7.8     81   3.19    208     25  300.7  310.6  301.2
  650.0   3609   -5.9   -7.5     88   3.36    193     14  302.2  312.8  302.9
  645.9   3658   -6.1   -7.9     87   3.27    190     11  302.5  312.8  303.1
  636.0   3780   -6.7   -9.0     84   3.06    194     11  303.2  312.9  303.8
  621.2   3962   -7.9  -10.0     85   2.90    200     12  303.9  313.1  304.4
  597.2   4267   -9.9  -11.6     87   2.65    195     10  305.0  313.5  305.5
  574.2   4572  -11.9  -13.2     90   2.42    235     13  306.1  314.0  306.6
  574.0   4575  -11.9  -13.2     90   2.42    235     13  306.1  314.0  306.6
  560.0   4764  -12.9  -15.1     84   2.12    238      9  307.1  314.1  307.5
  551.7   4877  -13.7  -15.8     84   2.04    240      7  307.6  314.2  307.9
  509.0   5486  -17.8  -19.5     86   1.61    105      1  309.7  315.1  310.0
  508.0   5501  -17.9  -19.6     87   1.60     99      1  309.8  315.1  310.1
  500.0   5620  -18.9  -20.5     87   1.51     50      1  309.9  315.0  310.2
  468.3   6096  -22.6  -24.6     84   1.12     75      4  311.2  315.1  311.4
  430.5   6706  -27.4  -29.8     79   0.75     85     11  312.7  315.4  312.9
  412.9   7010  -29.7  -32.4     77   0.61     60     13  313.4  315.6  313.6
  400.0   7240  -31.5  -34.4     75   0.52     50     14  314.0  315.9  314.1
  378.9   7620  -34.8  -38.1     71   0.38     45     16  314.6  316.0  314.6
  373.0   7731  -35.7  -39.2     70   0.34     41     16  314.7  316.0  314.8
  362.7   7925  -37.5  -42.0     63   0.26     35     15  314.9  315.9  315.0
  359.0   7996  -38.1  -43.0     60   0.24     42     16  315.0  315.9  315.0
  346.9   8230  -40.2  -44.8     61   0.21     65     18  315.2  316.0  315.3
  334.0   8488  -42.5  -46.7     63   0.17     65     21  315.5  316.2  315.6
  331.8   8534  -42.8  -47.6     59   0.16     65     22  315.7  316.3  315.7
  327.0   8631  -43.5  -49.5     51   0.13     84     20  316.1  316.6  316.1
  325.0   8673  -43.7  -50.7     46   0.11     92     20  316.3  316.8  316.4
  322.0   8735  -43.7  -57.7     20   0.05    104     19  317.2  317.4  317.2
  319.0   8798  -43.7  -63.7      9   0.02    117     18  318.0  318.1  318.0
  317.1   8839  -43.8  -64.2      9   0.02    125     17  318.5  318.6  318.5
  303.0   9144  -44.4  -68.0      6   0.01    130      9  321.8  321.8  321.8
  301.0   9188  -44.5  -68.5      5   0.01    133      7  322.2  322.3  322.2
  300.0   9210  -44.5  -68.5      5   0.01    135      6  322.5  322.6  322.5
  286.0   9528  -46.3  -70.3      5   0.01     50      3  324.4  324.4  324.4
  276.4   9754  -46.4  -71.6      4   0.01    115      1  327.4  327.4  327.4
  255.0  10289  -46.7  -74.7      3   0.01    220     10  334.6  334.6  334.6
  252.2  10363  -46.5  -75.0      2   0.01    235     11  336.0  336.0  336.0
  250.0  10420  -46.3  -75.3      2   0.01    230      9  337.1  337.1  337.1
  245.0  10554  -46.5  -76.5      2   0.00    227     11  338.8  338.8  338.8
  240.8  10668  -45.6  -77.1      2   0.00    225     13  341.8  341.8  341.8
  237.0  10774  -44.7  -77.7      1   0.00    229     15  344.7  344.7  344.7
  232.0  10916  -45.3  -78.3      1   0.00    235     18  345.9  345.9  345.9
  227.0  11062  -43.3  -77.3      1   0.00    241     20  351.1  351.1  351.1
  219.8  11278  -43.3  -77.8      1   0.00    250     24  354.4  354.4  354.4
  212.0  11521  -43.3  -78.3      1   0.00    242     23  358.0  358.1  358.0
  200.7  11887  -45.2  -79.2      1   0.00    230     22  360.7  360.7  360.7
  200.0  11910  -45.3  -79.3      1   0.00    235     24  360.9  360.9  360.9
  191.7  12192  -46.7  -80.7      1   0.00    260     35  363.0  363.0  363.0
  185.0  12428  -47.9  -81.9      1   0.00    256     42  364.8  364.8  364.8
  183.1  12497  -47.5  -81.5      1   0.00    255     44  366.5  366.5  366.5
  181.0  12573  -47.1  -81.1      1   0.00    252     42  368.4  368.4  368.4
  177.0  12721  -47.9  -81.9      1   0.00    246     38  369.4  369.4  369.4
  167.0  13106  -47.9  -81.9      1   0.00    230     27  375.6  375.6  375.6
  164.0  13226  -47.9  -81.9      1   0.00    239     28  377.6  377.6  377.6
  154.0  13639  -50.9  -83.9      1   0.00    269     30  379.3  379.3  379.3
  152.2  13716  -51.4  -83.9      1   0.00    275     30  379.8  379.8  379.8
  150.0  13810  -51.9  -83.9      1   0.00    270     30  380.4  380.4  380.4
  131.8  14630  -55.5  -86.2      1   0.00    250     31  388.3  388.3  388.3
  119.7  15240  -58.2  -87.9      1   0.00    265     37  394.1  394.2  394.1
  114.1  15545  -59.6  -88.8      1   0.00    265     43  397.1  397.1  397.1
  112.0  15662  -60.1  -89.1      1   0.00    262     40  398.2  398.2  398.2
  110.0  15774  -60.7  -88.7      1   0.00    259     37  399.2  399.2  399.2
  100.0  16360  -64.7  -90.7      2   0.00    245     21  402.4  402.5  402.4
   98.1  16477  -65.7  -91.7      2   0.00    244     22  402.7  402.7  402.7
   95.4  16647  -64.1  -90.1      2   0.00    242     23  409.1  409.1  409.1
   84.7  17369  -68.1  -93.1      2   0.00    235     27  415.1  415.1  415.1
   80.5  17678  -66.3  -91.3      2   0.00    250     31  424.9  424.9  424.9
   80.4  17684  -66.3  -91.3      2   0.00    251     31  425.1  425.1  425.1
   76.5  17983  -66.9  -91.2      2   0.00    280     16  429.9  429.9  429.9
   72.7  18288  -67.5  -91.0      2   0.00    255     18  434.9  434.9  434.9
   70.0  18520  -67.9  -90.9      2   0.00    260     28  438.8  438.8  438.8
   69.2  18593  -68.1  -90.9      3   0.00    255     29  439.9  439.9  439.9
   65.7  18898  -68.9  -91.1      3   0.00    245     19  444.6  444.6  444.6
   64.8  18984  -69.1  -91.1      3   0.00    249     17  445.9  446.0  445.9
   62.5  19202  -69.0  -91.3      3   0.00    260     11  450.8  450.9  450.8
   52.2  20280  -68.5  -92.5      2   0.00    251     11  475.8  475.8  475.8
   51.0  20422  -67.3  -91.3      2   0.00    250     11  481.8  481.8  481.8
   50.0  20540  -66.3  -90.3      2   0.00    260     10  486.8  486.9  486.8
   49.6  20589  -65.7  -90.7      2   0.00    255      9  489.4  489.4  489.4
   46.1  21031  -65.4  -90.8      2   0.00    205      2  500.4  500.4  500.4
   43.9  21336  -65.2  -90.8      2   0.00    250      4  508.1  508.1  508.1
   40.9  21761  -64.9  -90.9      2   0.00    295     10  519.1  519.1  519.1
   39.7  21946  -64.2  -90.7      2   0.00    315     12  525.2  525.3  525.2
