
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 May 2010

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     39                                                               
  925.0    708                                                               
  920.0    751   19.4  -10.6     12   1.86    325      5  299.6  305.6  299.9
  919.0    760   17.8  -13.2     11   1.51    324      6  298.1  302.9  298.3
  916.0    788   16.6  -16.4      9   1.17    323      8  297.1  300.9  297.3
  902.5    914   15.1  -16.1     10   1.21    315     19  296.9  300.8  297.1
  871.0   1215   11.6  -15.4     14   1.33    315     18  296.2  300.5  296.4
  870.6   1219   11.6  -15.4     14   1.33    315     18  296.2  300.5  296.4
  850.0   1419    9.8  -15.2     16   1.39    320     17  296.4  300.9  296.6
  839.0   1524    8.8  -15.3     16   1.39    320     17  296.4  300.9  296.7
  807.9   1829    5.8  -15.8     19   1.39    295     15  296.5  300.9  296.7
  777.9   2134    2.8  -16.2     23   1.39    275     13  296.5  301.0  296.8
  749.1   2438   -0.2  -16.7     28   1.39    300     11  296.5  300.9  296.7
  721.2   2743   -3.1  -17.1     33   1.39    270     14  296.4  300.9  296.7
  700.0   2984   -5.5  -17.5     38   1.39    275     12  296.4  300.8  296.6
  694.3   3048   -6.2  -17.8     39   1.36    280     10  296.3  300.7  296.6
  664.0   3394   -9.7  -19.7     44   1.21    291      9  296.1  300.1  296.4
  641.5   3658  -12.3  -19.6     55   1.27    300      8  296.2  300.3  296.4
  631.0   3784  -13.5  -19.5     61   1.30    304      8  296.2  300.4  296.4
  603.0   4127  -16.5  -23.5     55   0.96    315     10  296.6  299.7  296.7
  591.8   4267  -17.7  -22.8     65   1.04    320     10  296.7  300.1  296.9
  578.0   4443  -19.3  -21.8     81   1.16    309      7  296.9  300.7  297.1
  568.0   4572  -20.4  -22.8     81   1.08    300      4  297.1  300.6  297.3
  567.0   4585  -20.5  -22.9     81   1.08    299      4  297.1  300.6  297.3
  544.9   4877  -23.1  -27.6     66   0.73    280      8  297.4  299.9  297.5
  540.0   4944  -23.7  -28.7     63   0.67    276      8  297.5  299.7  297.6
  537.0   4984  -24.1  -33.1     43   0.44    274      9  297.5  299.0  297.6
  529.0   5093  -24.9  -35.9     35   0.34    268      9  297.8  299.0  297.9
  519.0   5232  -25.9  -36.9     35   0.31    260     10  298.2  299.3  298.3
  510.0   5358  -26.9  -35.9     42   0.35    252     11  298.5  299.7  298.6
  501.0   5486  -27.9  -33.9     56   0.44    245     12  298.8  300.3  298.9
  501.0   5486  -27.9  -33.9     56   0.44    245     12  298.8  300.3  298.9
  500.0   5500  -27.9  -33.9     56   0.44    225     11  299.0  300.5  299.0
  488.0   5675  -29.3  -35.3     56   0.39    237     13  299.3  300.7  299.4
  483.0   5748  -29.9  -37.9     46   0.30    242     14  299.5  300.6  299.5
  480.1   5791  -30.3  -38.6     44   0.28    245     14  299.5  300.5  299.5
  473.0   5898  -31.3  -40.3     41   0.24    250     17  299.5  300.4  299.6
  466.0   6003  -31.3  -48.3     17   0.10    255     20  300.8  301.2  300.8
  459.9   6096  -32.2  -51.7     13   0.07    260     22  300.8  301.1  300.8
  454.0   6188  -33.1  -55.1      9   0.05    268     20  300.8  301.0  300.8
  443.0   6361  -33.5  -58.5      6   0.03    282     17  302.4  302.6  302.4
  440.5   6401  -33.4  -59.7      5   0.03    285     16  303.0  303.1  303.0
  422.0   6704  -32.9  -68.9      1   0.01    275     13  307.4  307.4  307.4
  421.9   6706  -32.9  -68.9      1   0.01    275     13  307.4  307.5  307.4
  404.0   7010  -34.5  -73.0      1   0.00    235     19  309.1  309.2  309.1
  400.0   7080  -34.9  -73.9      1   0.00    235     18  309.6  309.6  309.6
  394.0   7185  -35.5  -73.5      1   0.00    238     20  310.1  310.1  310.1
  371.0   7602  -35.3  -73.3      1   0.01    250     30  315.8  315.8  315.8
  370.1   7620  -35.4  -73.4      1   0.01    250     30  315.9  315.9  315.9
  351.0   7985  -37.3  -75.3      1   0.00    246     44  318.1  318.1  318.1
  327.0   8472  -38.5  -75.5      1   0.00    240     62  322.9  323.0  322.9
  319.0   8641  -39.7  -76.7      1   0.00    237     68  323.6  323.6  323.6
  309.9   8839  -39.2  -76.2      1   0.00    235     76  326.9  326.9  326.9
  307.0   8903  -39.1  -76.1      1   0.00    235     75  328.0  328.0  328.0
  300.0   9060  -39.7  -76.7      1   0.00    235     72  329.3  329.3  329.3
  296.3   9144  -39.9  -76.9      1   0.00    235     72  330.1  330.1  330.1
  254.0  10193  -42.9  -78.9      1   0.00    249     72  340.6  340.6  340.6
  250.0  10300  -42.9  -78.9      1   0.00    250     72  342.1  342.2  342.1
  236.8  10668  -42.9  -78.9      1   0.00    245     66  347.5  347.5  347.5
  234.0  10748  -42.9  -78.9      1   0.00    245     67  348.7  348.7  348.7
  216.0  11286  -45.7  -78.7      1   0.00    248     74  352.4  352.4  352.4
  207.0  11570  -46.3  -79.3      1   0.00    249     77  355.8  355.8  355.8
  201.0  11767  -45.5  -80.5      1   0.00    250     80  360.0  360.1  360.0
  200.0  11800  -45.5  -80.5      1   0.00    250     80  360.6  360.6  360.6
  197.0  11901  -46.1  -80.1      1   0.00    250     81  361.2  361.2  361.2
  195.0  11969  -45.3  -80.3      1   0.00    250     82  363.5  363.5  363.5
  186.0  12282  -48.3  -79.3      2   0.00    250     86  363.6  363.6  363.6
  184.0  12353  -48.5  -79.1      2   0.00    250     87  364.4  364.4  364.4
  180.0  12497  -49.0  -78.6      2   0.00    250     87  365.9  365.9  365.9
  177.0  12608  -49.3  -78.3      2   0.00    251     85  367.1  367.2  367.1
  166.0  13029  -49.3  -78.3      2   0.01    253     75  373.9  373.9  373.9
  156.6  13411  -50.9  -76.6      3   0.01    255     67  377.5  377.6  377.5
  152.0  13604  -51.7  -75.7      4   0.01    252     68  379.4  379.4  379.4
  150.0  13690  -51.3  -76.3      4   0.01    250     68  381.5  381.5  381.5
  146.0  13865  -51.3  -75.3      4   0.01    250     69  384.4  384.5  384.4
  143.0  14000  -51.9  -74.9      5   0.01    250     70  385.7  385.7  385.7
  141.0  14091  -51.1  -76.1      4   0.01    250     70  388.6  388.7  388.6
  130.0  14616  -53.1  -75.1      5   0.01    250     73  394.2  394.2  394.2
  120.0  15126  -57.1  -75.1      8   0.01    250     76  395.9  396.0  396.0
  117.8  15240  -57.4  -75.1      9   0.01    250     77  397.4  397.5  397.4
  106.0  15905  -59.3  -75.3     11   0.01    260     57  406.1  406.1  406.1
  100.0  16270  -58.9  -75.9      9   0.01    260     47  413.6  413.7  413.7
   92.4  16764  -59.7  -76.4     10   0.01    255     34  421.6  421.7  421.6
   79.8  17678  -61.1  -77.4     10   0.01    230     36  436.8  436.8  436.8
   72.3  18288  -62.0  -78.1     10   0.01    245     35  447.1  447.2  447.1
   71.9  18324  -62.1  -78.1     10   0.01    246     34  447.8  447.8  447.8
   70.0  18490  -60.3  -77.3      9   0.01    250     32  455.0  455.1  455.0
   68.9  18593  -58.9  -77.1      8   0.02    255     34  460.2  460.3  460.2
   68.1  18663  -57.9  -76.9      7   0.02    257     30  463.8  463.9  463.8
   65.6  18898  -58.4  -77.1      7   0.02    265     17  467.7  467.8  467.7
   59.6  19507  -59.6  -77.7      8   0.02    170     13  478.1  478.2  478.1
   59.2  19545  -59.7  -77.7      8   0.02    149     11  478.7  478.8  478.7
   56.7  19812  -59.1  -78.1      7   0.02      0      0  485.9  486.0  485.9
   50.1  20597  -57.3  -79.3      5   0.01    203      8  507.7  507.8  507.7
   50.0  20610  -57.3  -79.3      5   0.01    200      8  508.0  508.1  508.0
   47.4  20946  -58.3  -79.3      5   0.02    248     11  513.4  513.5  513.4
   46.8  21031  -57.9  -79.8      5   0.01    260     12  516.3  516.5  516.3
   44.6  21336  -56.5  -81.5      3   0.01    230     15  526.9  527.0  526.9
   43.9  21430  -56.1  -82.1      2   0.01    233     17  530.2  530.3  530.2
   42.5  21641  -54.1  -83.3      2   0.01    240     21  540.1  540.1  540.1
   40.8  21900  -51.7  -84.7      1   0.01    232     16  552.4  552.4  552.4
   40.5  21946  -51.9  -84.9      1   0.01    230     15  553.0  553.0  553.0
   38.6  22257  -53.3  -86.3      1   0.01    240     12  557.1  557.2  557.1
   36.9  22555  -50.1  -84.1      1   0.01    250     10  572.7  572.8  572.7
