
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Nov 2010

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0    120                                                               
  930.0    751   25.0    1.0     21   4.44    325      4  304.4  318.3  305.2
  925.0    797   24.0   -5.0     14   2.86    330      9  303.8  313.0  304.4
  921.0    835   23.2   -4.8     15   2.92    328     10  303.4  312.7  303.9
  912.5    914   22.4   -4.8     16   2.95    325     13  303.4  312.8  303.9
  880.7   1219   19.4   -4.7     19   3.08    315     10  303.4  313.1  303.9
  850.0   1524   16.4   -4.6     23   3.21    330     10  303.3  313.4  303.9
  819.8   1829   13.8   -5.2     27   3.19    270      9  303.7  313.8  304.2
  807.0   1962   12.6   -5.4     28   3.18    253     11  303.8  313.9  304.4
  790.6   2134   11.9   -7.8     24   2.70    230     14  304.9  313.5  305.4
  788.0   2161   11.8   -8.2     24   2.63    233     14  305.0  313.5  305.5
  782.0   2225   11.4   -5.6     30   3.24    241     13  305.3  315.6  305.9
  763.0   2431   11.8  -32.2      3   0.34    264     12  307.9  309.1  307.9
  762.3   2438   11.8  -32.4      3   0.33    265     12  307.9  309.1  307.9
  736.0   2730    9.8  -39.2      2   0.17    270     14  308.9  309.5  308.9
  734.9   2743    9.8  -38.8      2   0.18    270     14  309.0  309.7  309.1
  713.0   2993   10.4  -31.6      3   0.38    286     18  312.3  313.7  312.4
  700.0   3146    9.2  -19.8     11   1.14    295     21  312.6  316.6  312.9
  658.0   3656    6.2  -19.8     14   1.22    265     21  314.8  319.1  315.1
  657.8   3658    6.2  -19.8     14   1.22    265     21  314.8  319.1  315.1
  620.0   4140    2.0  -21.0     16   1.16    273     22  315.4  319.5  315.6
  610.2   4267    1.4  -23.7     13   0.93    275     22  316.1  319.4  316.3
  583.0   4634   -0.5  -31.5      8   0.47    278     24  318.1  319.9  318.2
  565.5   4877   -2.2  -31.2      9   0.50    280     25  318.9  320.8  319.0
  556.0   5011   -3.1  -31.1      9   0.52    279     26  319.4  321.3  319.5
  505.0   5763  -10.1  -31.1     16   0.57    271     34  319.8  321.9  319.9
  500.0   5840  -10.3  -32.3     15   0.51    270     35  320.4  322.3  320.5
  483.2   6096  -12.2  -33.8     15   0.46    270     37  321.3  323.0  321.4
  409.0   7347  -21.3  -41.3     15   0.25    261     39  325.1  326.1  325.2
  400.0   7510  -22.9  -41.9     16   0.24    260     39  325.1  326.1  325.2
  393.9   7620  -23.9  -42.6     16   0.23    265     40  325.3  326.2  325.3
  346.5   8534  -32.1  -48.7     18   0.13    255     41  326.2  326.8  326.2
  318.1   9144  -37.7  -52.8     19   0.09    265     40  326.6  327.0  326.7
  316.0   9192  -38.1  -53.1     19   0.09    266     41  326.7  327.0  326.7
  304.4   9449  -39.2  -54.2     19   0.08    270     44  328.7  329.0  328.7
  303.0   9482  -39.3  -54.3     19   0.08    270     44  328.9  329.3  328.9
  300.0   9550  -39.9  -54.9     19   0.07    270     43  329.0  329.3  329.0
  253.6  10668  -49.2  -61.2     23   0.04    255     43  331.5  331.7  331.5
  253.0  10682  -49.3  -61.3     23   0.04    255     45  331.5  331.7  331.5
  250.0  10760  -49.5  -61.5     23   0.04    255     53  332.3  332.5  332.4
  241.0  11000  -50.3  -62.3     23   0.04    255     62  334.6  334.8  334.6
  233.0  11222  -49.9  -61.9     23   0.04    255     70  338.5  338.7  338.5
  231.0  11278  -50.2  -62.2     23   0.04    255     72  338.8  339.0  338.8
  204.0  12083  -55.1  -67.1     21   0.02    259     81  343.4  343.5  343.4
  201.0  12178  -55.1  -67.1     21   0.02    260     82  344.9  345.0  344.9
  200.6  12192  -55.1  -67.1     21   0.02    260     82  345.1  345.2  345.1
  200.0  12210  -55.1  -67.1     21   0.02    260     82  345.4  345.5  345.4
  197.0  12306  -54.9  -66.9     21   0.02    260     81  347.2  347.3  347.2
  186.0  12670  -57.9  -68.9     23   0.02    258     77  348.1  348.1  348.1
  173.0  13124  -59.5  -70.5     23   0.02    257     72  352.7  352.8  352.7
  169.0  13270  -59.1  -70.1     23   0.02    256     70  355.7  355.8  355.7
  160.0  13611  -60.1  -71.1     22   0.02    255     66  359.6  359.7  359.6
  157.3  13716  -60.9  -71.5     23   0.02    255     65  360.1  360.2  360.1
  153.0  13888  -62.1  -72.1     25   0.01    264     65  360.9  360.9  360.9
  150.0  14010  -61.9  -71.9     25   0.02    270     65  363.2  363.3  363.2
  149.7  14021  -61.9  -71.9     25   0.02    270     62  363.4  363.5  363.4
  146.0  14177  -61.9  -71.9     25   0.02    267     59  366.1  366.1  366.1
  139.0  14480  -63.9  -73.9     24   0.01    263     54  367.7  367.8  367.7
  135.0  14659  -63.5  -73.5     25   0.01    260     51  371.5  371.6  371.5
  130.0  14891  -64.5  -74.5     24   0.01    256     46  373.8  373.8  373.8
  126.0  15082  -63.5  -73.5     25   0.01    253     43  378.9  379.0  378.9
  122.8  15240  -64.6  -74.6     24   0.01    250     40  379.8  379.9  379.8
  116.0  15586  -66.9  -76.9     23   0.01    261     39  381.7  381.7  381.7
  113.0  15745  -67.3  -77.3     23   0.01    267     38  383.8  383.9  383.8
  111.0  15853  -66.1  -76.1     23   0.01    270     38  388.0  388.1  388.0
  111.0  15850  -66.1  -76.1     23   0.01    270     38  387.9  388.0  387.9
  105.6  16154  -68.4  -77.6     25   0.01    255     41  389.2  389.3  389.2
  104.0  16245  -69.1  -78.1     26   0.01    255     46  389.6  389.6  389.6
  100.0  16480  -68.5  -77.5     26   0.01    265     48  395.1  395.2  395.1
   96.0  16724  -69.3  -78.3     26   0.01    269     48  398.2  398.2  398.2
   95.4  16764  -68.9  -78.0     26   0.01    270     48  399.7  399.8  399.7
   90.7  17069  -65.9  -75.8     24   0.01    285     27  411.6  411.7  411.6
   90.1  17106  -65.5  -75.5     24   0.02    281     26  413.0  413.1  413.0
   86.2  17374  -66.9  -76.5     25   0.01    255     15  415.4  415.5  415.5
   81.9  17678  -68.5  -77.6     26   0.01    220     15  418.2  418.3  418.2
   81.0  17747  -68.9  -77.9     26   0.01    229     14  418.8  418.9  418.8
   75.3  18183  -68.9  -77.9     26   0.01    286      8  427.6  427.7  427.6
   74.4  18255  -67.7  -77.7     23   0.01    296      6  431.6  431.7  431.6
   74.0  18288  -67.9  -77.8     23   0.01    300      6  431.9  432.0  431.9
   70.3  18593  -69.6  -78.7     26   0.01    290     14  434.6  434.7  434.6
   70.1  18612  -69.7  -78.7     26   0.01    297     17  434.8  434.8  434.8
   70.0  18620  -69.7  -78.7     26   0.01    300     18  434.9  435.0  434.9
   66.8  18898  -67.9  -77.6     24   0.01    345     26  444.6  444.7  444.6
   65.5  19019  -67.1  -77.1     23   0.02    343     22  448.9  449.1  448.9
   63.5  19202  -68.5  -78.0     24   0.01    340     17  449.8  449.9  449.8
   61.3  19417  -70.1  -79.1     26   0.01    312     11  450.9  450.9  450.9
   60.4  19507  -69.6  -78.8     25   0.01    300      8  453.9  454.0  453.9
   57.8  19769  -68.1  -78.1     23   0.02    330     11  463.0  463.1  463.0
   57.4  19812  -68.2  -78.2     23   0.02    335     12  463.8  463.9  463.8
   52.0  20404  -69.1  -79.1     22   0.01    335     16  474.9  475.0  474.9
   50.0  20640  -67.9  -77.9     23   0.02    335     18  483.1  483.2  483.1
   49.3  20726  -67.5  -77.5     23   0.02    335     18  485.9  486.0  485.9
   48.4  20836  -67.1  -77.1     23   0.02    335     15  489.5  489.6  489.5
   46.9  21031  -64.2  -74.9     22   0.03    335     11  500.9  501.1  500.9
   46.3  21106  -63.1  -74.1     21   0.04    345     12  505.3  505.6  505.4
   44.6  21336  -63.6  -74.6     21   0.03     15     15  509.6  509.9  509.6
   43.4  21504  -63.9  -74.9     21   0.03     15     14  512.8  513.1  512.8
   42.5  21641  -62.6  -73.6     21   0.04     15     14  519.2  519.5  519.2
   41.2  21825  -60.9  -71.9     22   0.06     63     12  528.0  528.4  528.0
   40.4  21946  -61.0  -72.0     22   0.06     95     11  530.6  531.1  530.7
   36.6  22560  -61.5  -72.5     22   0.06     38     11  544.6  545.0  544.6
   34.9  22860  -59.8  -71.7     20   0.07     10     11  556.6  557.1  556.6
   34.8  22874  -59.7  -71.7     19   0.07     10     11  557.2  557.7  557.2
   33.2  23165  -60.5  -72.0     21   0.07     20     11  562.6  563.1  562.6
