
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Nov 2008

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0    157                                                               
  935.0    751   31.6    0.6     14   4.29    335      3  310.7  324.4  311.5
  925.0    846   30.2    2.2     17   4.87    315      5  310.2  325.7  311.1
  917.9    914   29.5    1.9     17   4.81    320      4  310.2  325.5  311.1
  886.6   1219   26.6    0.7     18   4.55    320      3  310.2  324.7  311.1
  852.0   1570   23.2   -0.8     20   4.25    221      3  310.2  323.9  311.0
  850.0   1590   23.2   -0.8     20   4.26    215      3  310.4  324.1  311.2
  826.4   1829   20.9   -1.4     22   4.20    120      1  310.6  324.0  311.4
  797.2   2134   18.1   -2.2     25   4.11    105      6  310.7  323.9  311.5
  769.1   2438   15.2   -2.9     29   4.02     95     11  310.8  323.7  311.6
  741.9   2743   12.3   -3.7     33   3.94     75      9  310.9  323.5  311.6
  705.0   3175    8.2   -4.8     39   3.82    114      9  310.9  323.2  311.6
  700.0   3234    7.6   -5.4     39   3.67    120      9  310.9  322.7  311.6
  667.0   3629    3.8   -6.2     48   3.62    111     10  310.9  322.6  311.6
  664.6   3658    3.5   -6.4     48   3.58    110     10  311.0  322.5  311.6
  616.0   4267   -1.7  -10.9     49   2.71    130      6  311.8  320.7  312.3
  598.0   4505   -3.7  -12.7     50   2.42    145      6  312.1  320.1  312.6
  586.0   4665   -5.3  -11.3     63   2.77    156      5  312.0  321.1  312.6
  579.0   4759   -5.9  -11.9     63   2.67    162      5  312.4  321.2  312.9
  570.4   4877   -6.6  -14.5     54   2.19    170      5  312.9  320.2  313.3
  565.0   4951   -7.1  -16.1     49   1.94    177      5  313.2  319.7  313.6
  561.0   5006   -6.9  -17.9     41   1.68    183      4  314.1  319.8  314.4
  558.0   5048   -6.5  -23.5     25   1.04    187      4  315.0  318.7  315.2
  553.0   5118   -6.7  -29.7     14   0.59    194      4  315.6  317.8  315.7
  537.0   5347   -8.3  -25.3     24   0.92    216      3  316.3  319.6  316.5
  534.0   5390   -8.5  -32.5     12   0.47    221      2  316.6  318.4  316.7
  527.5   5486   -8.2  -33.3     11   0.44    230      2  318.1  319.8  318.2
  523.0   5552   -7.9  -33.9     10   0.42    240      3  319.2  320.8  319.3
  515.0   5672   -8.9  -32.9     12   0.47    259      5  319.4  321.2  319.5
  510.0   5747   -9.1  -27.1     22   0.82    271      6  320.1  323.0  320.2
  508.0   5778   -9.5  -30.5     16   0.60    276      6  319.9  322.1  320.1
  505.0   5823   -9.9  -24.9     28   1.01    283      7  320.0  323.6  320.2
  501.0   5885  -10.5  -23.5     34   1.15    293      8  320.0  324.1  320.2
  500.0   5900  -10.5  -21.5     40   1.38    295      8  320.2  325.0  320.4
  498.0   5931  -10.5  -19.5     48   1.65    294      8  320.5  326.3  320.9
  487.4   6096  -11.8  -20.8     47   1.50    290      8  320.9  326.2  321.2
  479.0   6228  -12.9  -21.9     47   1.39    290     10  321.2  326.1  321.4
  471.0   6357  -13.5  -29.5     25   0.71    290     12  322.0  324.6  322.1
  468.2   6401  -13.7  -30.8     22   0.63    290     13  322.2  324.6  322.4
  449.7   6706  -15.1  -40.0     10   0.26    300     21  324.2  325.2  324.2
  440.0   6871  -15.9  -44.9      6   0.16    301     21  325.3  325.9  325.3
  400.0   7580  -21.7  -49.7      6   0.10    305     22  326.7  327.1  326.7
  397.8   7620  -22.0  -49.8      6   0.10    305     23  326.8  327.2  326.8
  383.0   7898  -24.1  -50.1      7   0.10    304     25  327.6  328.1  327.6
  326.0   9046  -34.9  -53.9     13   0.08    300     31  328.2  328.5  328.2
  321.4   9144  -35.6  -54.5     13   0.07    300     32  328.5  328.8  328.5
  300.0   9620  -39.3  -57.3     13   0.06    285     34  329.9  330.1  329.9
  281.1  10058  -42.5  -58.7     15   0.05    275     38  331.4  331.6  331.4
  250.0  10850  -48.3  -61.3     21   0.04    270     47  334.1  334.3  334.1
  228.0  11447  -53.5  -65.5     22   0.03    266     51  335.1  335.2  335.1
  218.0  11734  -54.3  -66.3     21   0.02    263     53  338.2  338.3  338.2
  202.8  12192  -57.5  -68.7     23   0.02    260     56  340.2  340.3  340.2
  200.0  12280  -58.1  -69.1     23   0.02    260     55  340.6  340.7  340.6
  185.0  12768  -61.1  -71.1     25   0.01    261     52  343.4  343.5  343.4
  165.0  13472  -64.9  -74.9     24   0.01    263     48  348.5  348.5  348.5
  160.0  13659  -66.3  -76.3     23   0.01    264     47  349.2  349.2  349.2
  157.0  13774  -65.9  -75.9     24   0.01    264     47  351.8  351.8  351.8
  150.0  14050  -67.7  -76.7     27   0.01    265     45  353.3  353.3  353.3
  140.0  14462  -70.3  -79.3     26   0.01    258     39  355.7  355.8  355.8
  136.1  14630  -71.0  -80.0     25   0.00    255     36  357.4  357.5  357.4
  131.0  14854  -71.9  -80.9     25   0.00    250     38  359.7  359.7  359.7
  127.0  15037  -70.9  -79.9     25   0.01    250     43  364.7  364.7  364.7
  126.0  15084  -69.1  -78.1     26   0.01    250     45  368.8  368.8  368.8
  125.0  15132  -68.9  -77.9     26   0.01    250     46  370.0  370.0  370.0
  122.8  15240  -69.1  -78.1     26   0.01    250     49  371.5  371.6  371.5
  119.0  15425  -69.5  -78.5     26   0.01    250     52  374.1  374.2  374.1
  116.6  15545  -68.1  -77.6     25   0.01    250     54  378.9  378.9  378.9
  114.0  15683  -66.5  -76.5     23   0.01    254     49  384.3  384.4  384.3
  107.0  16064  -67.7  -76.7     27   0.01    264     34  389.1  389.1  389.1
  105.0  16178  -67.3  -77.3     23   0.01    267     30  391.9  392.0  391.9
  100.0  16470  -69.3  -78.3     26   0.01    275     19  393.6  393.6  393.6
   90.1  17089  -71.7  -80.7     25   0.01    267     18  400.7  400.7  400.7
   83.5  17538  -70.7  -79.7     25   0.01    260     17  411.5  411.6  411.5
   76.4  18063  -72.1  -81.1     25   0.01    253     15  419.2  419.2  419.2
   73.5  18288  -71.5  -80.5     25   0.01    250     15  425.1  425.1  425.1
   70.0  18580  -70.7  -79.7     25   0.01    245     14  432.8  432.9  432.8
   69.7  18606  -70.7  -79.7     25   0.01    246     14  433.3  433.4  433.3
   67.4  18807  -66.3  -76.3     23   0.02    255     13  447.0  447.1  447.0
   63.7  19151  -65.1  -75.1     24   0.02    269     12  456.9  457.1  456.9
   57.8  19743  -66.9  -76.9     23   0.02    293     11  465.7  465.9  465.7
   50.0  20630  -62.9  -73.9     21   0.03    330      8  494.8  495.1  494.8
   47.7  20921  -61.1  -72.1     22   0.05    330      8  505.8  506.2  505.8
   44.6  21336  -61.4  -72.4     22   0.05    330      9  514.8  515.1  514.8
   42.5  21641  -61.7  -72.7     22   0.05      5      2  521.5  521.8  521.5
   40.6  21921  -61.9  -72.9     22   0.05     53      7  527.7  528.0  527.7
   38.5  22250  -58.6  -70.4     20   0.07    110     13  544.1  544.6  544.1
   38.1  22318  -57.9  -69.9     20   0.08    120     13  547.5  548.1  547.5
   37.0  22503  -58.5  -70.5     20   0.08    145     12  550.6  551.2  550.6
   36.3  22623  -57.1  -69.1     20   0.10    162     11  557.2  557.9  557.2
   35.0  22860  -58.4  -70.4     20   0.08    195     10  559.7  560.4  559.8
   34.5  22944  -58.9  -70.9     20   0.08    224      8  560.6  561.2  560.7
   33.3  23165  -57.4  -69.8     19   0.09    300      1  570.3  571.0  570.3
   31.9  23440  -55.5  -68.5     18   0.12    348      5  582.4  583.4  582.5
   30.9  23642  -56.9  -69.9     18   0.10     23      8  584.0  584.8  584.0
   30.0  23830  -56.5  -69.5     18   0.11     55     11  590.0  590.9  590.1
   29.3  23980  -55.9  -68.9     18   0.12     70     12  595.7  596.7  595.7
   28.8  24079  -56.1  -69.2     18   0.12     80     13  597.7  598.6  597.7
   27.5  24384  -56.9  -69.9     18   0.11    110      6  603.9  604.8  603.9
   27.5  24381  -56.9  -69.9     18   0.11    110      6  603.8  604.7  603.8
   25.1  24961  -54.1  -68.1     16   0.16    110     11  627.7  629.1  627.8
   23.8  25298  -53.6  -68.3     15   0.16    110     14  638.6  640.0  638.6
   22.7  25603  -53.2  -68.5     14   0.17    105     11  648.5  650.0  648.6
   20.0  26420  -52.1  -69.1     11   0.17    165     11  675.9  677.6  676.0
   19.9  26452  -52.1  -69.1     11   0.17    167     11  676.9  678.5  677.0
