
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 02 Jun 2014

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     29                                                               
  925.0    734                                                               
  924.0    751   38.4   -1.6      8   3.70    330      4  318.7  331.0  319.4
  909.0    898   35.4   -4.6      8   3.00    280      9  317.1  327.1  317.6
  907.4    914   35.2   -4.8      8   2.97    275      9  317.1  327.0  317.6
  900.0    987   34.4   -5.6      7   2.81    274      9  316.9  326.4  317.5
  876.8   1219   32.2   -5.5      8   2.91    270     10  317.1  326.8  317.6
  850.0   1494   29.6   -5.4     10   3.02    265     11  317.1  327.3  317.7
  817.7   1829   26.4   -6.0     11   3.00    245     12  317.3  327.4  317.9
  789.3   2134   23.5   -6.5     13   2.98    245     14  317.4  327.4  318.0
  762.0   2438   20.6   -7.1     15   2.96    260     12  317.5  327.4  318.0
  735.6   2743   17.7   -7.6     17   2.94    250      7  317.5  327.4  318.1
  710.1   3048   14.8   -8.2     20   2.92    235     12  317.5  327.3  318.1
  700.0   3172   13.6   -8.4     21   2.91    240     12  317.5  327.3  318.1
  677.0   3451   10.8   -9.2     24   2.83    251     18  317.4  326.9  318.0
  660.3   3658    9.8   -9.7     24   2.80    260     23  318.6  328.0  319.1
  619.0   4191    7.2  -10.8     27   2.72    251     30  321.5  330.8  322.1
  613.3   4267    6.6  -11.8     26   2.55    250     31  321.7  330.5  322.2
  590.0   4583    4.2  -15.8     22   1.90    250     29  322.5  329.1  322.9
  572.0   4834    3.6  -21.4     14   1.22    250     28  324.6  329.1  324.9
  569.0   4877    3.4  -21.9     14   1.17    250     28  324.9  329.1  325.1
  547.8   5182    1.6  -25.7     11   0.87    245     21  326.3  329.5  326.5
  531.0   5433    0.2  -28.8      9   0.67    254     22  327.5  330.1  327.7
  500.0   5910   -4.1  -27.1     15   0.83    270     24  328.0  331.1  328.1
  488.2   6096   -5.8  -28.1     15   0.78    275     22  328.2  331.1  328.4
  448.0   6763  -11.7  -31.7     17   0.60    264     37  328.9  331.2  329.0
  433.7   7010  -13.3  -41.3      7   0.24    260     43  329.9  330.9  329.9
  432.0   7040  -13.5  -42.5      7   0.21    260     43  330.0  330.9  330.1
  420.0   7253  -14.7  -37.7     12   0.36    260     43  331.1  332.6  331.2
  400.0   7620  -18.1  -37.1     17   0.40    260     42  331.4  332.9  331.5
  351.0   8582  -27.1  -38.1     34   0.41    266     45  331.9  333.5  331.9
  349.0   8623  -27.3  -37.3     38   0.45    267     45  332.1  333.9  332.2
  346.0   8685  -27.3  -41.3     25   0.30    267     45  332.9  334.1  333.0
  342.0   8769  -27.7  -40.7     28   0.32    268     46  333.5  334.8  333.6
  335.0   8918  -28.9  -36.9     46   0.48    268     46  333.8  335.7  333.9
  325.0   9135  -30.7  -37.7     50   0.46    270     47  334.3  336.1  334.4
  324.6   9144  -30.8  -37.9     49   0.45    270     47  334.3  336.1  334.4
  314.0   9379  -32.3  -43.3     33   0.27    270     47  335.3  336.4  335.4
  300.0   9700  -35.1  -46.1     32   0.20    270     48  335.8  336.6  335.8
  288.0   9982  -37.5  -48.5     31   0.16    271     50  336.3  337.0  336.3
  276.0  10272  -39.5  -51.5     27   0.12    272     52  337.5  338.0  337.6
  270.0  10422  -40.1  -58.1     13   0.06    273     53  338.8  339.0  338.8
  263.0  10599  -41.7  -60.7     11   0.04    274     54  339.0  339.2  339.0
  258.0  10729  -41.9  -61.9     10   0.04    274     55  340.6  340.7  340.6
  254.0  10834  -42.7  -54.7     26   0.09    275     55  340.9  341.3  340.9
  250.0  10940  -43.7  -54.7     29   0.09    275     56  341.0  341.4  341.0
  239.0  11241  -46.3  -54.3     40   0.10    271     58  341.5  341.9  341.5
  232.0  11437  -47.9  -58.9     27   0.06    268     60  341.9  342.2  342.0
  225.0  11639  -49.7  -56.7     44   0.08    266     61  342.2  342.6  342.2
  216.0  11905  -51.7  -60.7     33   0.05    262     63  343.1  343.3  343.1
  207.0  12179  -53.5  -68.5     14   0.02    258     65  344.5  344.6  344.5
  200.0  12400  -54.7  -67.7     19   0.02    255     67  346.0  346.1  346.0
  199.0  12432  -54.9  -67.9     18   0.02    255     67  346.2  346.3  346.2
  184.0  12928  -59.1  -66.1     40   0.03    251     68  347.2  347.3  347.2
  182.0  12996  -59.1  -67.1     35   0.03    251     69  348.3  348.4  348.3
  179.0  13101  -58.5  -69.5     23   0.02    250     69  350.9  351.0  350.9
  178.8  13106  -58.5  -69.6     23   0.02    250     69  351.0  351.1  351.0
  177.0  13171  -58.6  -71.1     19   0.01    250     69  351.8  351.9  351.8
  168.0  13499  -59.3  -78.3      7   0.01    252     62  356.0  356.0  356.0
  162.0  13725  -61.5  -80.5      6   0.00    253     57  356.0  356.0  356.0
  159.0  13841  -61.5  -81.5      5   0.00    253     55  357.9  357.9  357.9
  150.0  14200  -63.9  -83.9      5   0.00    255     47  359.8  359.8  359.8
  149.0  14241  -64.3  -84.3      5   0.00    255     46  359.8  359.8  359.8
  135.0  14841  -67.5  -86.5      5   0.00    261     35  364.4  364.4  364.4
  127.0  15210  -68.1  -87.1      5   0.00    265     29  369.8  369.8  369.8
  126.3  15240  -68.3  -87.2      5   0.00    265     28  369.9  369.9  369.9
  120.1  15545  -70.4  -88.7      5   0.00    250     36  371.5  371.5  371.5
  117.0  15699  -71.5  -89.5      5   0.00    255     35  372.2  372.2  372.2
  112.0  15958  -70.5  -88.5      6   0.00    264     21  378.8  378.8  378.8
  108.4  16154  -70.6  -88.6      6   0.00    270     11  382.1  382.1  382.1
  107.0  16230  -70.7  -88.7      6   0.00    254     11  383.4  383.4  383.4
  101.0  16571  -72.5  -90.5      5   0.00    182     13  386.3  386.3  386.3
  100.0  16630  -71.7  -89.7      5   0.00    170     13  388.9  388.9  388.9
   97.7  16764  -72.0  -90.0      5   0.00    185     17  390.9  391.0  390.9
   88.1  17374  -73.2  -91.2      5   0.00    225     11  400.2  400.2  400.2
   87.6  17407  -73.3  -91.3      5   0.00    219     11  400.7  400.7  400.7
   83.6  17678  -73.0  -91.7      4   0.00    170     10  406.6  406.6  406.6
   82.1  17787  -72.9  -91.9      4   0.00    186      9  409.0  409.0  409.0
   77.6  18119  -70.3  -90.3      4   0.00    235      7  421.1  421.1  421.1
   75.4  18288  -70.5  -91.0      4   0.00    260      6  424.2  424.2  424.2
   71.6  18593  -70.8  -92.3      3   0.00      5      4  429.8  429.8  429.8
   70.0  18730  -70.9  -92.9      3   0.00      5      4  432.4  432.4  432.4
   69.9  18738  -70.9  -92.9      3   0.00                432.6  432.6  432.6
Station information and sounding indices
                         Station identifier: TUS
                             Station number: 72274
                           Observation time: 140602/0000
                           Station latitude: 32.23
                          Station longitude: -110.96
                          Station elevation: 751.0
                            Showalter index: 8.56
                               Lifted index: 8.53
    LIFT computed using virtual temperature: 8.20
                                SWEAT index: 46.00
                                    K index: 6.30
                         Cross totals index: -1.30
                      Vertical totals index: 33.70
                        Totals totals index: 32.40
      Convective Available Potential Energy: 0.00
             CAPE using virtual temperature: 0.00
                      Convective Inhibition: 0.00
             CINS using virtual temperature: 0.00
                     Bulk Richardson Number: 0.00
          Bulk Richardson Number using CAPV: 0.00
  Temp [K] of the Lifted Condensation Level: 260.97
Pres [hPa] of the Lifted Condensation Level: 504.83
     Mean mixed layer potential temperature: 317.26
              Mean mixed layer mixing ratio: 3.02
              1000 hPa to 500 hPa thickness: 5881.00
Precipitable water [mm] for entire sounding: 11.76

72274 TUS Tucson Observations at 12Z 02 Jun 2014

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     44                                                               
  926.0    751   25.0   -6.0     12   2.65      0      0  304.8  313.3  305.3
  925.0    750   25.0   -5.0     13   2.86      0      0  304.9  314.0  305.4
  910.0    893   25.8   -6.2     12   2.65    136      3  307.1  315.7  307.6
  907.9    914   26.2   -5.6     12   2.78    155      3  307.7  316.7  308.2
  899.0   1000   27.8   -3.2     13   3.37    105      4  310.2  321.2  310.9
  879.0   1199   28.0   -3.0     13   3.50    351      7  312.4  323.9  313.1
  877.0   1219   27.9   -3.2     13   3.46    340      7  312.5  323.8  313.2
