
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Dec 2012

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0    134                                                               
  932.0    751   23.6    1.6     24   4.63    315      3  302.8  317.1  303.6
  927.0    790   22.6   -0.4     22   4.03    333      4  302.2  314.7  303.0
  925.0    805   22.4   -0.6     22   3.98    340      4  302.2  314.6  302.9
  913.3    914   21.4   -0.4     23   4.08    320      5  302.3  314.9  303.0
  881.4   1219   18.5    0.1     29   4.39    270      3  302.4  316.0  303.2
  850.0   1530   15.6    0.6     36   4.72    275      6  302.5  317.1  303.3
  848.0   1550   15.4    0.4     36   4.67    279      6  302.5  316.9  303.3
  829.0   1742   15.4  -12.6     13   1.76    314      4  304.4  310.2  304.8
  820.5   1829   14.9  -15.4     11   1.42    330      3  304.8  309.5  305.0
  795.0   2095   13.2  -23.8      6   0.71    230     10  305.8  308.2  305.9
  791.3   2134   13.2  -26.9      4   0.54    215     11  306.2  308.1  306.3
  782.0   2233   13.2  -34.8      2   0.26    210     10  307.2  308.1  307.2
  762.9   2438   11.6  -32.2      3   0.34    200      9  307.6  308.8  307.6
  735.3   2743    9.1  -28.4      5   0.51    230     18  308.1  310.0  308.2
  700.0   3151    5.8  -23.2     10   0.85    210     17  308.9  311.8  309.0
  688.0   3292    4.8  -24.2     10   0.79    218     19  309.3  312.1  309.4
  668.0   3532    4.6  -32.4      5   0.38    232     22  311.7  313.1  311.8
  657.6   3658    3.7  -33.7      5   0.34    240     23  312.1  313.3  312.1
  641.0   3865    2.2  -35.8      4   0.28    247     22  312.7  313.7  312.7
  623.0   4094    1.4  -34.6      5   0.33    254     21  314.3  315.5  314.4
  612.0   4237    0.0  -19.0     22   1.40    259     20  314.3  319.1  314.6
  609.7   4267   -0.2  -19.7     21   1.32    260     20  314.4  318.9  314.6
  603.0   4355   -0.9  -21.9     19   1.10    257     21  314.6  318.4  314.8
  586.0   4582   -3.1  -19.1     28   1.45    250     22  314.6  319.6  314.9
  575.0   4732   -3.9  -32.9      8   0.42    245     23  315.4  316.9  315.4
  564.5   4877   -4.9  -32.0     10   0.47    240     24  315.9  317.6  316.0
  547.0   5123   -6.5  -30.5     13   0.56    239     27  316.8  318.9  316.9
  537.0   5267   -6.5  -41.5      4   0.19    238     28  318.5  319.2  318.5
  501.9   5791   -9.9  -45.9      4   0.13    235     34  320.6  321.1  320.6
  500.0   5820  -10.1  -46.1      3   0.12    235     34  320.7  321.2  320.7
  482.3   6096  -12.0  -48.5      3   0.10    240     32  321.7  322.1  321.7
  465.0   6375  -13.9  -50.9      3   0.08    249     29  322.6  323.0  322.7
  463.4   6401  -14.1  -50.9      3   0.08    250     29  322.7  323.1  322.7
  400.0   7500  -22.5  -49.5      7   0.10    250     24  325.7  326.1  325.7
  393.5   7620  -23.4  -50.0      7   0.10    245     23  326.0  326.5  326.1
  384.0   7798  -24.7  -50.7      7   0.10    254     22  326.6  327.0  326.6
  377.2   7925  -25.8  -51.4      7   0.09    260     22  326.8  327.2  326.8
  346.0   8534  -31.1  -55.0      8   0.06    255     19  327.8  328.0  327.8
  317.3   9144  -36.4  -58.6      8   0.04    265     29  328.6  328.8  328.6
  300.0   9540  -39.9  -60.9      9   0.04    260     29  329.0  329.2  329.0
  277.6  10058  -44.3  -63.2     10   0.03    270     36  330.0  330.1  330.0
  250.0  10760  -50.3  -66.3     13   0.02    260     31  331.1  331.2  331.2
  230.5  11278  -54.9  -69.2     15   0.01    260     28  332.0  332.1  332.0
  216.0  11692  -58.5  -71.5     17   0.01    260     31  332.6  332.6  332.6
  205.0  12017  -60.3  -73.3     17   0.01    260     33  334.8  334.8  334.8
  200.0  12170  -61.5  -74.5     16   0.01    260     34  335.2  335.2  335.2
  167.0  13268  -69.9  -80.9     19   0.00    275     46  338.9  338.9  338.9
  158.0  13598  -70.9  -81.9     18   0.00    280     50  342.6  342.7  342.6
  155.0  13713  -68.5  -79.5     19   0.00    274     49  348.6  348.6  348.6
  151.0  13870  -67.9  -78.9     19   0.01    267     48  352.3  352.3  352.3
  150.0  13910  -68.1  -79.1     19   0.01    265     48  352.6  352.6  352.6
  140.0  14322  -69.7  -80.7     19   0.00    268     53  356.8  356.8  356.8
  138.0  14408  -68.9  -79.9     19   0.00    269     54  359.7  359.7  359.7
  135.0  14539  -69.3  -80.3     19   0.00    270     56  361.2  361.3  361.2
  133.0  14628  -68.5  -79.5     19   0.01    271     57  364.2  364.2  364.2
  125.0  14998  -70.1  -81.1     19   0.00    274     62  367.8  367.8  367.8
  123.0  15094  -70.0  -81.0     19   0.00    275     63  369.7  369.7  369.7
  120.0  15240  -69.8  -80.8     19   0.00    275     63  372.6  372.7  372.6
  118.0  15340  -69.7  -80.7     19   0.01    274     62  374.7  374.7  374.7
  107.0  15920  -71.5  -82.5     18   0.00    269     56  381.9  381.9  381.9
  100.0  16320  -70.5  -81.5     18   0.01    265     52  391.3  391.3  391.3
   93.5  16720  -69.5  -80.5     19   0.01    264     49  400.8  400.9  400.8
   83.6  17384  -72.1  -83.1     18   0.00    261     44  408.6  408.6  408.6
   79.8  17660  -69.9  -80.9     19   0.01    260     42  418.6  418.6  418.6
   79.6  17678  -70.0  -81.0     19   0.01    260     42  418.8  418.8  418.8
   75.6  17983  -71.0  -82.0     18   0.01    245     48  422.7  422.7  422.7
   74.7  18052  -71.3  -82.3     18   0.01    252     49  423.6  423.6  423.6
   72.0  18271  -68.5  -80.5     16   0.01    273     53  434.0  434.1  434.0
   71.8  18288  -68.6  -80.5     17   0.01    275     53  434.2  434.3  434.2
   70.0  18440  -69.1  -80.1     19   0.01    275     52  436.2  436.3  436.2
   68.2  18593  -69.2  -80.2     19   0.01    285     43  439.2  439.2  439.2
   67.0  18701  -69.3  -80.3     19   0.01    281     41  441.3  441.4  441.3
   65.2  18864  -67.3  -79.3     17   0.01    274     37  449.1  449.2  449.1
   62.3  19138  -66.7  -78.7     17   0.01    263     31  456.3  456.4  456.3
   61.6  19202  -67.2  -79.2     17   0.01    260     30  456.7  456.8  456.7
   59.2  19444  -68.9  -80.9     16   0.01    262     35  458.1  458.1  458.1
   55.5  19831  -66.7  -78.7     17   0.01    265     43  471.6  471.7  471.6
   50.3  20422  -66.9  -78.9     17   0.02    270     56  484.6  484.7  484.6
   50.0  20460  -66.9  -78.9     17   0.02    275     50  485.4  485.5  485.4
   49.1  20570  -66.9  -78.9     17   0.02    276     47  487.9  488.1  487.9
   47.7  20745  -66.1  -78.1     17   0.02    278     43  493.9  494.0  493.9
   46.5  20901  -63.3  -76.3     16   0.03    280     39  504.2  504.4  504.2
   44.6  21158  -63.1  -76.1     16   0.03    283     32  510.8  511.0  510.8
   43.3  21336  -63.7  -76.7     15   0.03    285     28  513.6  513.8  513.6
   39.7  21870  -65.5  -78.5     15   0.02    270     30  522.0  522.2  522.0
   37.4  22234  -65.1  -78.1     15   0.02    260     31  532.0  532.2  532.0
   37.3  22250  -65.1  -78.1     15   0.02    260     31  532.5  532.7  532.5
   35.5  22555  -64.3  -77.5     15   0.03    260     48  542.1  542.3  542.1
   30.6  23470  -62.0  -75.9     14   0.04    245     41  571.8  572.2  571.9
   30.0  23590  -61.7  -75.7     14   0.04    250     45  575.9  576.2  575.9
   29.4  23715  -61.7  -75.7     14   0.04    255     46  579.2  579.6  579.2
   28.4  23931  -58.7  -73.7     13   0.06    264     47  593.2  593.8  593.3
   27.7  24079  -58.1  -73.4     12   0.07    270     48  598.9  599.4  598.9
   26.4  24384  -56.9  -72.8     12   0.08    265     45  610.6  611.2  610.6
   26.2  24440  -56.7  -72.7     12   0.08    265     45  612.7  613.4  612.8
   23.9  25016  -61.1  -76.1     12   0.05    265     44  616.2  616.7  616.3
   22.8  25298  -61.4  -76.4     12   0.05    265     43  623.5  624.0  623.6
   20.0  26120  -62.1  -77.1     12   0.05    265     60  645.4  645.9  645.4
   19.1  26404  -62.9  -77.9     12   0.05    267     62  651.4  651.9  651.5
   17.1  27092  -58.1  -75.1     10   0.08    272     67  687.7  688.5  687.7
   16.2  27432  -58.6  -75.6      9   0.08    275     69  696.8  697.6  696.8
   15.0  27915  -59.3  -76.3      9   0.08    272     77  710.0  710.8  710.0
   14.7  28042  -57.3  -74.3     10   0.11    271     79  720.7  721.9  720.8
