
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Aug 2009

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     45                                                               
  926.0    751   39.2    7.2     14   6.92    305      2  319.3  341.8  320.6
  925.0    756   39.0  -10.0      4   1.94    290      6  319.2  325.9  319.6
  916.0    845   36.2  -12.8      4   1.57    301     11  317.2  322.7  317.5
  909.0    914   36.0  -13.0      4   1.55    310     14  317.7  323.1  318.0
  903.0    974   35.8  -13.2      4   1.54    312     14  318.1  323.5  318.4
  892.0   1085   33.8  -15.2      4   1.32    316     13  317.1  321.8  317.4
  878.8   1219   32.6  -12.6      5   1.66    320     12  317.2  323.0  317.6
  868.0   1329   31.6  -10.4      6   2.01    316     10  317.3  324.2  317.7
  850.0   1516   29.8   -7.2      9   2.63    310      7  317.4  326.2  317.9
  820.0   1829   26.7   -5.2     12   3.17    345      9  317.4  328.0  318.0
  791.8   2134   23.7   -3.3     16   3.80    335      8  317.4  329.9  318.1
  764.7   2438   20.8   -1.4     23   4.53    310      6  317.3  332.2  318.2
  738.4   2743   17.8    0.5     31   5.40    310      8  317.2  334.8  318.3
  737.0   2760   17.6    0.6     32   5.45    309      8  317.2  335.0  318.3
  700.0   3197   13.6    1.6     44   6.18    270      7  317.5  337.5  318.7
  662.3   3658    9.1    1.0     57   6.23    240     12  317.5  337.7  318.7
  642.0   3918    6.6    0.6     66   6.27    238     10  317.5  337.8  318.7
  627.0   4112    4.4    1.1     79   6.65    236      8  317.1  338.6  318.4
  622.0   4177    4.2    1.3     81   6.81    236      8  317.6  339.6  318.9
  617.0   4243    4.0   -0.7     71   5.93    235      7  318.1  337.4  319.3
  615.2   4267    4.0   -2.1     65   5.37    235      7  318.4  335.9  319.4
  614.0   4283    4.0   -3.0     60   5.02    235      7  318.6  335.1  319.6
  603.0   4430    3.4   -7.6     44   3.60    234      6  319.6  331.6  320.2
  602.0   4444    3.6  -21.4     14   1.16    234      6  319.9  324.1  320.2
  600.0   4471    3.8  -21.2     14   1.18    233      6  320.5  324.7  320.7
  598.0   4498    3.6  -41.4      2   0.17    233      6  320.5  321.2  320.6
  590.0   4607    3.2  -45.8      1   0.11    232      5  321.3  321.8  321.3
  570.3   4877    0.8  -48.0      1   0.09    230      3  321.6  321.9  321.6
  514.0   5704   -6.7  -54.7      1   0.04    226      5  322.2  322.4  322.3
  504.0   5858   -6.7  -54.7      1   0.05    225      5  324.1  324.3  324.1
  500.0   5920   -7.1  -55.1      1   0.04    225      5  324.3  324.5  324.3
  488.7   6096   -7.9  -55.6      1   0.04    290      8  325.5  325.7  325.5
  469.8   6401   -9.2  -56.4      1   0.04    310     14  327.5  327.7  327.5
  463.0   6513   -9.7  -56.7      1   0.04    305     13  328.3  328.4  328.3
  428.0   7112  -13.1  -59.1      1   0.03    275      9  331.4  331.5  331.4
  416.6   7315  -14.6  -60.2      1   0.03    265      8  332.0  332.1  332.0
  400.0   7620  -16.9  -61.9      1   0.02    290     16  332.9  333.0  332.9
  374.0   8122  -21.1  -60.1      2   0.03    249     19  333.8  334.0  333.8
  368.6   8230  -21.3  -62.7      1   0.02    240     20  334.9  335.0  334.9
  365.0   8302  -21.5  -64.5      1   0.02    243     20  335.6  335.7  335.6
  339.1   8839  -25.8  -66.2      1   0.02    265     24  336.9  337.0  336.9
  326.0   9127  -28.1  -67.1      1   0.01    251     27  337.6  337.6  337.6
  325.2   9144  -28.2  -67.2      1   0.01    250     27  337.6  337.7  337.6
  311.6   9449  -30.4  -69.4      1   0.01    240     31  338.8  338.8  338.8
  300.0   9720  -32.3  -71.3      1   0.01    245     31  339.7  339.8  339.7
  292.0   9910  -33.9  -72.9      1   0.01    244     32  340.1  340.1  340.1
  287.0  10031  -34.1  -73.1      1   0.01    243     32  341.5  341.5  341.5
  250.2  10973  -42.0  -78.1      1   0.00    235     36  343.3  343.4  343.3
  250.0  10980  -42.1  -78.1      1   0.00    235     36  343.3  343.4  343.3
  216.0  11949  -50.5  -74.5      4   0.01    232     55  345.0  345.0  345.0
  209.0  12164  -49.9  -74.9      4   0.01    231     59  349.2  349.2  349.2
  200.0  12450  -52.1  -75.1      5   0.01    230     65  350.1  350.1  350.1
  198.5  12497  -52.5  -75.2      5   0.01    230     66  350.3  350.3  350.3
  198.0  12513  -52.6  -75.3      5   0.01    230     66  350.3  350.4  350.4
  150.0  14260  -65.9  -79.9     13   0.00    245     53  356.4  356.4  356.4
  146.0  14423  -67.1  -81.1     12   0.00    247     51  357.1  357.1  357.1
  141.1  14630  -66.9  -80.9     12   0.00    250     49  360.9  360.9  360.9
  141.0  14634  -66.9  -80.9     12   0.00    250     49  361.0  361.0  361.0
  137.0  14808  -64.7  -79.7     11   0.01    265     38  367.8  367.9  367.8
  131.0  15081  -65.3  -80.3     11   0.00    287     22  371.5  371.5  371.5
  127.6  15240  -66.2  -80.6     12   0.00    300     13  372.7  372.7  372.7
  125.0  15365  -66.9  -80.9     12   0.00    288     10  373.6  373.6  373.6
  121.3  15545  -68.4  -81.9     13   0.00    270      6  374.1  374.1  374.1
  111.0  16072  -72.9  -84.9     15   0.00    259     10  375.3  375.3  375.3
  104.0  16452  -74.1  -86.1     14   0.00    250     13  380.0  380.0  380.0
  100.0  16680  -75.7  -87.7     14   0.00    245     15  381.2  381.2  381.2
   97.7  16814  -76.7  -87.7     16   0.00    255     19  381.8  381.8  381.8
   90.8  17241  -69.7  -82.7     14   0.00    252     16  403.8  403.8  403.8
   85.1  17626  -70.1  -83.1     13   0.00    249     13  410.5  410.6  410.5
   82.2  17833  -66.7  -80.7     12   0.01    248     11  421.6  421.6  421.6
   79.6  18027  -66.9  -80.9     12   0.01    247     10  425.0  425.1  425.0
   76.3  18284  -63.9  -79.9     10   0.01    245      8  436.5  436.5  436.5
   76.2  18288  -63.9  -79.9     10   0.01    245      8  436.6  436.6  436.6
   72.5  18593  -63.9  -79.9     10   0.01    230      2  442.8  442.9  442.8
   70.0  18810  -63.9  -79.9     10   0.01    205     15  447.3  447.4  447.3
   69.0  18898  -64.2  -80.2     10   0.01    210     16  448.5  448.6  448.5
   68.7  18925  -64.3  -80.3     10   0.01    220     15  448.9  448.9  448.9
   65.7  19202  -62.6  -79.4      9   0.01    320      3  458.3  458.4  458.3
   62.5  19507  -60.8  -78.5      8   0.01     50     10  468.8  468.9  468.8
   61.4  19621  -60.1  -78.1      8   0.01     55     12  472.9  472.9  472.9
   56.7  20117  -61.2  -78.7      8   0.01     75     19  481.1  481.2  481.1
   54.0  20422  -62.0  -79.1      8   0.01    100     16  486.3  486.4  486.3
   52.7  20573  -62.3  -79.3      9   0.01     90     16  488.8  488.9  488.9
   51.4  20726  -61.5  -79.0      8   0.02     80     15  494.0  494.1  494.1
   50.0  20900  -60.7  -78.7      8   0.02     95     13  500.0  500.1  500.0
   49.5  20962  -60.7  -79.7      7   0.01     95     14  501.4  501.6  501.4
   49.0  21031  -60.0  -79.4      6   0.02     95     15  504.7  504.8  504.7
   47.0  21287  -57.3  -78.3      5   0.02     70     15  517.1  517.2  517.1
   46.6  21336  -57.3  -78.4      5   0.02     65     15  518.2  518.4  518.2
   44.4  21641  -57.3  -79.1      5   0.02     50     16  525.4  525.5  525.4
   43.8  21733  -57.3  -79.3      5   0.02     56     18  527.6  527.7  527.6
   40.6  22214  -55.3  -80.3      3   0.02     88     31  544.1  544.3  544.2
   40.4  22250  -55.4  -80.3      3   0.02     90     32  544.7  544.9  544.8
   38.5  22555  -56.4  -80.6      3   0.02    110     31  549.8  549.9  549.8
   37.9  22652  -56.7  -80.7      3   0.02    108     30  551.4  551.5  551.4
   36.7  22860  -55.5  -81.3      3   0.01    105     29  559.5  559.6  559.5
   35.8  23015  -54.7  -81.7      2   0.01    111     29  565.6  565.8  565.6
   33.4  23470  -53.9  -82.9      2   0.01    130     29  579.2  579.4  579.2
   31.8  23774  -53.4  -83.6      1   0.01    105     23  588.5  588.6  588.5
   30.9  23959  -53.1  -84.1      1   0.01    102     22  594.2  594.3  594.2
   30.3  24079  -52.4  -84.0      1   0.01    100     21  599.5  599.5  599.5
   30.0  24150  -51.9  -83.9      1   0.01     85     25  602.5  602.7  602.5
   28.9  24384  -50.7  -83.6      1   0.01     80     28  612.1  612.3  612.1
