
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Mar 2012

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0    149                                                               
  932.0    751   19.2   -8.8     14   2.12    310      3  298.3  305.0  298.7
  926.0    802   17.4   -9.6     15   2.00    323     10  297.0  303.3  297.4
  925.0    810   17.4   -9.6     15   2.00    325     11  297.1  303.4  297.5
  913.7    914   16.2   -9.9     16   1.98    320     14  296.9  303.2  297.3
  898.0   1061   14.6  -10.4     17   1.94    315     12  296.7  302.9  297.1
  881.2   1219   13.4  -10.9     17   1.89    310      9  297.1  303.1  297.4
  850.0   1521   11.0  -12.0     19   1.80    270      5  297.7  303.4  298.0
  819.0   1829    8.4  -12.8     21   1.76    265     11  298.1  303.7  298.4
  817.0   1849    8.2  -12.8     21   1.76    263     11  298.1  303.7  298.4
  793.0   2095    7.6  -15.4     18   1.46    235     15  300.0  304.8  300.2
  789.2   2134    7.4  -15.8     17   1.42    230     16  300.1  304.8  300.4
  760.2   2438    5.5  -19.2     15   1.11    250     19  301.4  305.1  301.6
  732.2   2743    3.6  -22.6     13   0.86    255     19  302.6  305.5  302.7
  700.0   3109    1.4  -26.6     10   0.62    275     25  304.0  306.2  304.1
  653.4   3658   -2.4  -30.4     10   0.47    260     33  305.8  307.5  305.9
  640.0   3823   -3.5  -31.5      9   0.43    260     35  306.3  307.9  306.4
  628.8   3962   -4.1  -32.4      9   0.40    260     36  307.2  308.6  307.2
  604.9   4267   -5.5  -34.4      8   0.34    265     32  309.1  310.3  309.1
  604.0   4279   -5.5  -34.5      8   0.34    265     32  309.1  310.4  309.2
  558.9   4877   -9.8  -38.9      7   0.24    260     35  310.9  311.8  310.9
  520.0   5434  -13.9  -42.9      7   0.17    263     36  312.5  313.2  312.5
  500.0   5730  -16.7  -44.7      7   0.14    265     36  312.6  313.2  312.6
  475.6   6096  -19.8  -48.6      6   0.10    260     36  313.4  313.7  313.4
  400.0   7360  -30.3  -62.3      3   0.02    265     38  315.5  315.6  315.5
  385.6   7620  -32.7  -66.4      2   0.01    265     40  315.8  315.8  315.8
  383.0   7667  -33.1  -67.1      2   0.01    265     40  315.8  315.8  315.8
  355.0   8197  -36.9  -70.9      2   0.01    265     41  317.6  317.6  317.6
  338.0   8534  -39.8  -72.8      2   0.01    265     41  318.1  318.1  318.1
  323.0   8844  -42.5  -74.5      2   0.00    262     48  318.6  318.6  318.6
  308.9   9144  -44.4  -75.2      2   0.00    260     55  319.9  320.0  319.9
  300.0   9340  -45.7  -75.7      2   0.00    260     56  320.8  320.9  320.8
  295.1   9449  -46.5  -75.9      2   0.00    265     60  321.3  321.3  321.3
  291.0   9543  -47.1  -76.1      2   0.00    265     64  321.6  321.7  321.6
  282.0   9751  -47.3  -76.3      2   0.00    264     74  324.3  324.3  324.3
  250.0  10540  -52.1  -75.1      5   0.01    260    110  328.5  328.5  328.5
  249.0  10566  -52.3  -75.3      5   0.01    260    111  328.6  328.6  328.6
  235.0  10939  -52.9  -75.9      5   0.01    256    125  333.1  333.1  333.1
  216.0  11473  -56.8  -76.6      6   0.01    250    145  335.3  335.3  335.3
  212.3  11582  -57.6  -76.8      7   0.01    250    145  335.7  335.7  335.7
  200.0  11960  -60.3  -77.3      9   0.01    250    130  337.1  337.1  337.1
  191.0  12245  -62.5  -78.5     10   0.00    250    123  338.1  338.1  338.1
  179.0  12643  -62.5  -78.5     10   0.00    246    107  344.4  344.4  344.4
  175.0  12783  -61.3  -78.3      9   0.01    245    102  348.6  348.6  348.6
  174.5  12802  -59.7  -77.2      8   0.01    245    101  351.6  351.6  351.6
  174.0  12818  -58.3  -76.3      8   0.01    245    101  354.1  354.1  354.1
  172.0  12891  -57.3  -76.3      7   0.01    245    100  356.9  357.0  356.9
  169.0  13002  -57.7  -76.7      7   0.01    245     99  358.1  358.1  358.1
  167.0  13077  -56.9  -76.9      6   0.01    245     98  360.6  360.6  360.6
  165.0  13153  -57.9  -76.9      7   0.01    245     97  360.2  360.2  360.2
  161.0  13307  -57.7  -76.7      7   0.01    245     96  363.1  363.1  363.1
  156.0  13505  -58.9  -77.9      7   0.01    245     94  364.3  364.3  364.3
  153.0  13626  -58.3  -77.3      7   0.01    245     92  367.4  367.4  367.4
  150.0  13750  -59.3  -78.3      7   0.01    245     91  367.7  367.8  367.7
  148.0  13834  -59.5  -77.5      8   0.01    244     92  368.8  368.8  368.8
  142.0  14093  -59.7  -77.7      8   0.01    241     94  372.8  372.9  372.8
  136.0  14362  -61.5  -79.5      7   0.01    238     96  374.3  374.3  374.3
  130.2  14630  -61.6  -79.0      8   0.01    235     98  378.7  378.8  378.7
  126.0  14835  -61.7  -78.7      9   0.01    240     96  382.2  382.2  382.2
  123.0  14984  -62.9  -79.9      8   0.01    244     94  382.6  382.6  382.6
  119.0  15189  -61.1  -79.1      8   0.01    249     92  389.6  389.6  389.6
  118.0  15240  -61.3  -79.2      8   0.01    250     91  390.2  390.2  390.2
  112.3  15545  -62.2  -79.6      8   0.01    255     81  394.0  394.0  394.0
  107.0  15846  -63.1  -80.1      8   0.01    247     79  397.8  397.8  397.8
  103.0  16079  -64.9  -80.9      9   0.01    240     77  398.7  398.7  398.7
  100.0  16260  -64.5  -80.5      9   0.01    235     76  402.8  402.9  402.8
   85.9  17189  -65.5  -81.5      9   0.01    245     69  418.7  418.7  418.7
   74.1  18079  -70.3  -84.3     11   0.00    255     62  426.7  426.7  426.7
   71.6  18288  -69.0  -83.6     11   0.01    255     59  433.8  433.8  433.8
   70.0  18420  -68.1  -83.1     10   0.01    245     60  438.4  438.4  438.4
   69.4  18472  -68.1  -83.1     10   0.01    246     60  439.4  439.5  439.4
   68.3  18568  -66.3  -82.3      9   0.01    247     60  445.3  445.4  445.3
   63.9  18970  -66.9  -82.9      9   0.01    253     61  452.6  452.6  452.6
   60.3  19323  -63.7  -81.7      7   0.01    257     61  467.3  467.3  467.3
   58.5  19507  -63.7  -81.7      7   0.01    260     61  471.3  471.4  471.3
   53.0  20117  -63.7  -81.7      7   0.01    250     24  484.9  484.9  484.9
   52.7  20149  -63.7  -81.7      7   0.01    249     24  485.6  485.7  485.6
   50.4  20422  -65.1  -82.2      8   0.01    240     27  488.6  488.7  488.6
   50.0  20470  -65.3  -82.3      8   0.01    250     30  489.2  489.2  489.2
   47.9  20726  -66.5  -82.9      8   0.01    270     29  492.4  492.5  492.4
   46.1  20961  -67.5  -83.5      9   0.01    255     27  495.4  495.4  495.4
   43.3  21336  -67.1  -83.6      8   0.01    230     25  505.2  505.3  505.2
   41.2  21641  -66.8  -83.7      8   0.01    245     30  513.4  513.5  513.4
   40.8  21698  -66.7  -83.7      8   0.01    246     28  515.0  515.0  515.0
   38.1  22115  -63.1  -82.1      6   0.01    257     18  534.3  534.4  534.3
   37.3  22250  -63.7  -82.4      6   0.01    260     14  536.1  536.2  536.1
   35.5  22555  -65.1  -83.1      7   0.01    235     21  540.3  540.4  540.3
   35.4  22564  -65.1  -83.1      7   0.01    236     21  540.4  540.5  540.4
   33.7  22860  -63.3  -82.8      6   0.01    265     29  552.7  552.8  552.7
   33.2  22957  -62.7  -82.7      5   0.01    270     28  556.8  556.9  556.8
   30.5  23470  -63.4  -82.5      6   0.01    295     23  568.4  568.5  568.4
   30.0  23580  -63.5  -82.5      6   0.01    290     22  571.0  571.1  571.0
   29.0  23788  -63.1  -83.1      5   0.01    275     25  577.6  577.7  577.6
   27.7  24079  -60.8  -83.2      4   0.01    255     29  591.8  591.9  591.8
   26.4  24384  -58.4  -83.3      3   0.01    280     27  607.0  607.1  607.0
   25.8  24518  -57.3  -83.3      2   0.02    287     27  613.7  613.9  613.7
   25.1  24689  -58.0  -83.3      3   0.02    295     26  616.5  616.7  616.5
   24.8  24767  -58.3  -83.3      3   0.02    285     27  617.8  618.0  617.8
   23.9  24994  -56.7  -83.8      2   0.01    255     30  628.9  629.0  628.9
   22.8  25301  -54.5  -84.5      1   0.01    270     29  644.0  644.2  644.0
   21.8  25603  -55.2  -85.3      1   0.01    285     28  650.5  650.7  650.5
   21.8  25588  -55.3  -85.3      1   0.01    284     28  650.0  650.1  650.0
   20.7  25908  -54.3  -84.8      1   0.01    265     33  662.5  662.6  662.5
   20.0  26140  -53.5  -84.5      1   0.02    270     32  671.7  671.8  671.7
