
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Mar 2014

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     66                                                               
  925.0    751   25.4    2.4     22   4.94    225      4  305.3  320.7  306.2
  907.5    914   23.7    1.8     24   4.83    230     20  305.2  320.2  306.1
  875.7   1219   20.5    0.7     27   4.62    230     19  305.0  319.4  305.8
  850.0   1474   17.8   -0.2     30   4.46    225     19  304.8  318.7  305.6
  815.1   1829   14.3   -0.7     36   4.50    235     20  304.8  318.8  305.6
  804.0   1946   13.2   -0.8     38   4.51    235     20  304.8  318.8  305.6
  785.9   2134   11.4   -1.1     42   4.51    235     21  304.8  318.9  305.7
  757.6   2438    8.5   -1.6     49   4.52    230     20  304.9  319.0  305.7
  730.2   2743    5.6   -2.1     58   4.52    225     20  304.9  319.0  305.8
  723.0   2825    4.8   -2.2     60   4.52    225     20  304.9  319.1  305.8
  700.0   3088    2.2   -3.8     65   4.14    225     22  304.9  317.9  305.6
  698.0   3111    2.0   -4.0     64   4.09    225     22  304.9  317.8  305.7
  685.0   3263    0.8   -7.2     55   3.27    227     24  305.2  315.6  305.8
  671.0   3428   -1.1   -5.5     72   3.80    228     25  304.9  316.9  305.6
  660.0   3560   -2.1   -7.1     69   3.42    229     26  305.2  316.0  305.9
  651.9   3658   -2.4   -6.9     71   3.51    230     27  305.9  317.1  306.6
  644.0   3755   -2.7   -6.7     74   3.61    227     28  306.7  318.1  307.4
  627.4   3962   -4.4   -8.2     75   3.30    220     30  307.0  317.5  307.6
  625.0   3992   -4.7   -8.4     75   3.26    220     30  307.0  317.5  307.6
  612.0   4158   -5.9  -10.9     68   2.73    223     29  307.5  316.3  308.0
  603.5   4267   -6.7  -15.4     50   1.92    225     29  307.9  314.2  308.2
  603.0   4274   -6.7  -15.7     49   1.88    225     29  307.9  314.1  308.2
  593.0   4404   -7.7  -13.7     62   2.25    226     32  308.2  315.6  308.6
  586.0   4496   -8.5  -10.7     84   2.90    227     34  308.3  317.7  308.9
  579.0   4590   -9.3  -12.0     81   2.65    228     36  308.4  317.0  308.9
  574.0   4657   -9.3  -14.3     67   2.21    228     38  309.2  316.5  309.6
  566.0   4765   -9.9  -15.9     62   1.97    229     40  309.7  316.3  310.1
  561.0   4834   -9.3  -21.3     37   1.25    230     42  311.2  315.5  311.5
  557.9   4877   -9.1  -14.9     63   2.16    230     43  311.9  319.1  312.3
  557.0   4889   -9.1  -13.1     73   2.52    230     43  312.1  320.4  312.6
  555.0   4917   -9.1  -12.5     76   2.65    230     43  312.4  321.2  312.9
  551.0   4973   -8.9  -21.9     34   1.21    231     43  313.3  317.5  313.5
  544.0   5072   -8.7  -39.7      6   0.22    232     42  314.7  315.6  314.7
  541.0   5115   -8.7  -44.7      4   0.13    233     42  315.2  315.7  315.2
  507.0   5614  -13.1  -44.1      5   0.15    239     40  315.8  316.3  315.8
  500.0   5720  -13.7  -42.7      7   0.18    240     40  316.3  317.0  316.3
  495.2   5791  -14.2  -43.0      7   0.17    240     40  316.5  317.1  316.5
  475.4   6096  -16.6  -44.1      7   0.16    240     53  317.3  317.9  317.3
  423.0   6964  -23.3  -47.3      9   0.13    240     71  319.5  320.0  319.5
  420.4   7010  -23.6  -45.5     12   0.16    240     72  319.6  320.2  319.6
  411.0   7174  -24.9  -38.9     26   0.32    238     72  320.1  321.3  320.1
  400.0   7370  -26.7  -37.7     35   0.37    235     72  320.2  321.6  320.3
  391.0   7534  -28.1  -36.1     46   0.45    238     73  320.5  322.2  320.6
  386.3   7620  -28.9  -36.5     48   0.44    240     73  320.5  322.2  320.6
  368.0   7965  -32.1  -38.1     55   0.39    240     73  320.7  322.2  320.8
  351.0   8298  -34.5  -38.7     66   0.39    240     72  321.9  323.3  321.9
  331.0   8706  -37.1  -43.1     54   0.26    240     72  323.7  324.8  323.8
  324.6   8839  -38.0  -43.6     55   0.25    240     72  324.4  325.3  324.4
  312.0   9112  -39.7  -44.7     59   0.23    244     81  325.6  326.5  325.7
  310.6   9144  -39.8  -44.8     59   0.23    245     82  326.0  326.9  326.0
  302.0   9335  -40.1  -45.1     59   0.23    241     89  328.1  329.0  328.1
  300.0   9380  -40.5  -45.5     59   0.22    240     91  328.2  329.1  328.2
  274.0   9990  -45.9  -50.4     60   0.14    237    104  329.0  329.5  329.0
  271.0  10063  -45.9  -51.9     51   0.12    237    106  330.0  330.5  330.0
  265.0  10213  -44.5  -55.5     28   0.08    236    109  334.2  334.5  334.2
  264.0  10238  -44.5  -56.5     25   0.07    236    109  334.5  334.8  334.5
  263.0  10263  -44.9  -52.9     40   0.11    236    110  334.3  334.8  334.3
  261.0  10314  -45.3  -52.3     45   0.12    235    111  334.4  334.9  334.5
  259.1  10363  -45.7  -52.7     45   0.11    235    112  334.5  335.0  334.5
  253.0  10521  -47.1  -54.1     45   0.10    238    112  334.8  335.2  334.8
  250.0  10600  -47.1  -59.1     24   0.05    240    112  335.9  336.1  335.9
  248.0  10653  -47.1  -64.1     13   0.03    240    113  336.7  336.8  336.7
  242.0  10816  -47.1  -68.1      7   0.02    238    115  339.0  339.1  339.1
  228.0  11210  -48.1  -71.5      5   0.01    235    121  343.4  343.4  343.4
  225.7  11278  -48.2  -72.1      5   0.01    235    121  344.1  344.2  344.1
  225.0  11298  -48.3  -72.3      5   0.01    235    121  344.3  344.4  344.3
  200.0  12070  -51.5  -77.5      3   0.00    230    114  351.1  351.1  351.1
  192.0  12334  -52.7  -79.7      2   0.00    233    112  353.2  353.3  353.2
  180.0  12747  -55.3  -81.3      3   0.00    238    108  355.6  355.6  355.6
  167.0  13224  -55.5  -82.5      2   0.00    243    104  362.9  363.0  362.9
  162.1  13411  -57.1  -84.1      2   0.00    245    102  363.3  363.3  363.3
  161.0  13455  -57.5  -84.5      2   0.00    245    101  363.4  363.4  363.4
  151.0  13858  -58.7  -85.7      2   0.00    245     88  368.1  368.1  368.1
  150.0  13900  -59.1  -86.1      2   0.00    245     87  368.1  368.1  368.1
  145.0  14112  -60.5  -86.5      2   0.00    245     83  369.2  369.2  369.2
  141.0  14287  -60.1  -86.1      2   0.00    245     80  372.9  372.9  372.9
  123.0  15128  -66.1  -89.1      3   0.00    245     66  376.8  376.8  376.8
  120.7  15240  -66.5  -89.5      3   0.00    245     64  378.1  378.1  378.1
  116.0  15483  -67.3  -90.3      3   0.00    245     54  380.9  380.9  380.9
  114.8  15545  -67.8  -90.5      3   0.00    245     52  381.1  381.1  381.1
  112.0  15694  -69.1  -91.1      3   0.00    244     53  381.4  381.4  381.4
  108.0  15911  -69.1  -91.1      3   0.00    242     55  385.4  385.4  385.4
  105.0  16079  -70.1  -91.1      3   0.00    240     56  386.6  386.6  386.6
  104.0  16136  -69.5  -91.5      3   0.00    242     57  388.8  388.8  388.8
  101.0  16311  -70.5  -91.5      3   0.00    248     61  390.1  390.1  390.1
  100.0  16370  -70.1  -91.1      3   0.00    250     62  392.0  392.0  392.0
   96.2  16601  -67.7  -89.7      3   0.00    245     52  401.1  401.1  401.1
   88.9  17069  -69.5  -90.7      3   0.00    235     32  406.7  406.7  406.7
   77.8  17860  -72.5  -92.5      4   0.00    244     47  416.2  416.2  416.2
   76.2  17983  -71.1  -91.1      4   0.00    245     49  421.6  421.6  421.6
   75.5  18037  -70.5  -90.5      4   0.00    246     47  424.0  424.0  424.0
   74.8  18092  -68.3  -89.3      4   0.00    247     45  429.7  429.7  429.7
   72.5  18279  -68.5  -89.5      4   0.00    250     37  433.1  433.1  433.1
   72.4  18288  -68.4  -89.5      3   0.00    250     37  433.5  433.6  433.5
   70.0  18490  -66.1  -89.1      3   0.00    270     34  442.6  442.6  442.6
   69.3  18551  -65.3  -88.3      3   0.00    282     31  445.6  445.6  445.6
   68.8  18593  -65.3  -88.3      3   0.00    290     29  446.6  446.6  446.6
   63.0  19133  -64.9  -88.9      2   0.00    232      7  458.8  458.8  458.8
   62.3  19202  -65.4  -89.2      2   0.00    225      4  459.2  459.2  459.2
   59.1  19520  -67.7  -90.7      3   0.00    243      8  461.0  461.0  461.0
   56.4  19812  -63.6  -88.7      2   0.00    260     11  476.5  476.6  476.5
   55.2  19938  -61.9  -87.9      2   0.00    262     11  483.3  483.4  483.3
   53.1  20177  -63.1  -88.1      2   0.00    266     10  485.9  486.0  485.9
