
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Oct 2012

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     69                                                               
  928.0    751   34.8   -0.2     11   4.08    305      4  314.6  327.9  315.4
  925.0    766   34.6   -9.4      5   2.04    300      9  314.7  321.6  315.1
  923.0    786   34.0  -11.0      5   1.80    301     10  314.3  320.4  314.6
  909.8    914   32.5  -10.9      5   1.84    310     16  314.0  320.3  314.4
  879.2   1219   28.9  -10.6      7   1.94    320     21  313.4  319.9  313.7
  875.0   1262   28.4  -10.6      7   1.96    319     21  313.3  319.9  313.6
  850.0   1517   26.0   -9.0      9   2.29    315     18  313.4  321.0  313.8
  820.1   1829   22.9   -9.2     11   2.33    320     16  313.3  321.1  313.8
  819.0   1841   22.8   -9.2     11   2.34    321     16  313.3  321.1  313.8
  791.3   2134   20.0   -8.8     14   2.50    335     15  313.4  321.8  313.9
  763.5   2438   17.1   -8.4     17   2.68    340     15  313.5  322.4  314.0
  736.6   2743   14.2   -7.9     21   2.87    340     16  313.5  323.0  314.1
  705.0   3116   10.6   -7.4     28   3.12    353     14  313.6  323.8  314.1
  700.0   3175   10.0   -8.0     27   3.00    355     14  313.5  323.4  314.1
  659.5   3658    5.4   -9.2     34   2.91     30     11  313.8  323.4  314.3
  635.3   3962    2.6   -9.9     39   2.84     25      7  313.9  323.3  314.4
  611.8   4267   -0.3  -10.7     46   2.78     30      8  313.9  323.2  314.5
  587.0   4603   -3.5  -11.5     54   2.72     30     13  314.0  323.0  314.5
  580.0   4698   -4.3  -12.3     54   2.58     30     14  314.1  322.7  314.6
  574.0   4780   -4.5  -16.5     39   1.84     30     16  314.8  321.1  315.2
  568.0   4863   -3.7  -29.7     11   0.58     30     17  316.7  318.8  316.8
  567.0   4877   -3.7  -31.0     10   0.51     30     17  316.9  318.7  316.9
  559.0   4989   -3.9  -40.9      4   0.19     12     17  317.9  318.7  318.0
  545.4   5182   -4.8  -41.3      4   0.19    340     18  319.1  319.8  319.1
  533.0   5363   -5.7  -41.7      4   0.19    340     18  320.1  320.9  320.2
  503.0   5814   -9.5  -36.5      9   0.34    340     19  320.8  322.1  320.9
  500.0   5860   -9.5  -39.5      7   0.25    340     19  321.4  322.4  321.4
  490.0   6016   -9.3  -47.3      3   0.11    333     18  323.5  323.9  323.5
  484.8   6096  -10.0  -47.5      3   0.11    330     17  323.6  324.0  323.6
  447.3   6706  -15.7  -49.3      4   0.10    345     18  324.0  324.4  324.0
  432.0   6970  -18.1  -50.1      4   0.09    340     22  324.2  324.6  324.2
  400.0   7540  -21.3  -55.3      3   0.05    330     32  327.2  327.4  327.2
  395.6   7620  -21.8  -55.8      3   0.05    330     31  327.6  327.8  327.6
  348.8   8534  -27.8  -61.8      2   0.03    325     36  331.5  331.6  331.5
  341.0   8698  -28.9  -62.9      2   0.02    317     42  332.1  332.3  332.1
  334.2   8839  -30.1  -64.3      2   0.02    310     47  332.5  332.6  332.5
  320.2   9144  -32.5  -67.4      2   0.01    305     57  333.2  333.2  333.2
  317.0   9214  -33.1  -68.1      2   0.01    305     60  333.3  333.4  333.3
  301.0   9577  -34.5  -69.5      2   0.01    305     75  336.3  336.4  336.3
  300.0   9600  -34.7  -68.7      2   0.01    305     76  336.4  336.4  336.4
  282.0  10029  -38.5  -70.5      2   0.01    300     85  336.9  336.9  336.9
  280.8  10058  -38.6  -70.4      2   0.01    300     86  337.1  337.2  337.1
  275.0  10202  -39.1  -70.1      2   0.01    300     85  338.4  338.5  338.5
  250.0  10850  -43.9  -67.9      5   0.02    300     83  340.7  340.7  340.7
  230.0  11404  -48.5  -68.5      8   0.02    300     85  341.9  342.0  341.9
  218.0  11751  -50.8  -69.7      9   0.01    300     87  343.6  343.7  343.6
  213.5  11887  -51.7  -70.1      9   0.01    300     87  344.3  344.3  344.3
  200.0  12310  -54.5  -71.5     11   0.01    300     72  346.3  346.4  346.3
  194.2  12497  -55.8  -72.1     11   0.01    295     70  347.2  347.2  347.2
  191.0  12604  -56.5  -72.5     12   0.01    293     70  347.7  347.7  347.7
  176.5  13106  -57.9  -72.9     13   0.01    285     70  353.4  353.5  353.4
  176.0  13123  -57.9  -72.9     13   0.01    285     70  353.6  353.7  353.6
  170.0  13342  -59.7  -74.7     12   0.01    289     72  354.1  354.2  354.1
  160.1  13716  -61.5  -76.0     13   0.01    295     74  357.2  357.2  357.2
  151.0  14079  -63.3  -77.3     13   0.01    299     64  360.1  360.2  360.1
  150.0  14120  -63.3  -77.3     13   0.01    300     63  360.8  360.9  360.8
  142.0  14455  -63.9  -77.9     13   0.01    299     59  365.5  365.5  365.5
  135.0  14763  -65.5  -78.5     15   0.01    297     55  368.0  368.0  368.0
  133.0  14853  -64.5  -78.5     13   0.01    297     54  371.3  371.4  371.3
  124.7  15240  -67.6  -80.9     14   0.00    295     49  372.5  372.6  372.5
  122.0  15374  -68.7  -81.7     14   0.00    291     45  372.9  372.9  372.9
  118.0  15572  -69.3  -82.3     14   0.00    285     40  375.4  375.4  375.4
  115.0  15726  -67.7  -80.7     14   0.01    287     36  381.1  381.2  381.1
  108.0  16102  -69.1  -82.1     14   0.00    290     27  385.4  385.4  385.4
  104.0  16327  -68.7  -81.7     14   0.00    293     21  390.3  390.4  390.3
  100.0  16560  -69.7  -82.7     14   0.00    295     15  392.8  392.8  392.8
   89.2  17237  -71.7  -83.7     15   0.00    307     19  401.9  401.9  401.9
   84.1  17585  -70.5  -82.5     16   0.01    313     21  411.1  411.1  411.1
   82.8  17678  -70.9  -82.9     16   0.01    315     22  412.1  412.2  412.1
   78.6  17983  -72.2  -84.2     15   0.00    305     20  415.6  415.6  415.6
   76.5  18144  -72.9  -84.9     15   0.00    313     19  417.4  417.4  417.4
   74.7  18288  -72.4  -84.4     15   0.00    320     19  421.4  421.4  421.4
   74.7  18284  -72.5  -84.5     15   0.00    320     19  421.1  421.1  421.1
   73.5  18379  -69.7  -82.7     14   0.01    325     17  428.9  429.0  428.9
   70.0  18670  -69.7  -82.7     14   0.01    340     12  434.9  435.0  434.9
   67.4  18898  -69.0  -82.0     14   0.01    350     12  441.2  441.2  441.2
   66.9  18941  -68.9  -81.9     14   0.01    349     12  442.3  442.4  442.3
   63.0  19304  -64.9  -78.9     13   0.01    345     11  458.8  458.9  458.8
   60.1  19593  -64.1  -78.1     13   0.02    341     11  466.8  466.9  466.8
   55.2  20117  -64.3  -78.3     13   0.02    335     10  477.9  478.0  477.9
   52.5  20422  -64.5  -78.5     13   0.02     30     11  484.4  484.5  484.4
   51.6  20527  -64.5  -78.5     13   0.02     65     11  486.7  486.8  486.7
   50.0  20720  -63.7  -77.7     13   0.02    130     10  492.9  493.1  493.0
   45.3  21336  -61.9  -77.0     12   0.02      0      0  511.4  511.6  511.5
   43.1  21641  -61.0  -76.6     11   0.03     40     13  520.9  521.0  520.9
   41.3  21904  -60.3  -76.3     11   0.03     44     22  529.1  529.3  529.1
   41.0  21946  -60.4  -76.4     11   0.03     45     24  529.9  530.1  529.9
   37.5  22504  -61.3  -77.3     10   0.03     91      8  541.3  541.5  541.3
   37.2  22555  -60.9  -77.0     10   0.03     95      7  543.5  543.8  543.5
   35.2  22900  -58.3  -75.3     10   0.04     64     12  559.0  559.3  559.0
   33.8  23165  -58.0  -75.3      9   0.04     40     16  566.5  566.8  566.5
   30.6  23774  -57.4  -75.3      9   0.05     85     13  584.0  584.4  584.0
   30.3  23847  -57.3  -75.3      8   0.05     85     13  586.2  586.6  586.2
   30.0  23910  -56.9  -74.9      9   0.05     85     13  588.9  589.4  589.0
   28.7  24191  -55.1  -74.1      8   0.06     82      6  601.4  601.9  601.4
   27.9  24384  -55.1  -74.3      7   0.06     80      2  606.7  607.2  606.8
   25.0  25071  -54.9  -74.9      7   0.06    103     13  626.2  626.7  626.2
   24.1  25298  -53.8  -75.3      5   0.06    110     16  635.7  636.2  635.7
   23.0  25603  -52.3  -75.9      4   0.06     75     15  648.8  649.3  648.8
   22.3  25806  -51.3  -76.3      4   0.05     72     21  657.6  658.1  657.6
   21.9  25908  -51.5  -76.5      3   0.05     70     24  659.8  660.3  659.8
   20.7  26288  -52.5  -77.5      3   0.05     92     16  668.1  668.6  668.1
   20.0  26510  -52.3  -78.3      3   0.04    105     11  675.3  675.8  675.4
