
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Jul 2018

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     52                                                               
  926.0    751   36.6   -1.4      9   3.74    235      7  316.6  329.0  317.4
  925.0    759   36.4   -2.6      8   3.43    235      8  316.5  327.9  317.2
  910.0    907   33.4   -4.6      8   3.00    245     13  314.9  324.9  315.5
  909.3    914   33.3   -4.6      8   3.00    245     13  314.9  324.9  315.5
  878.6   1219   30.2   -5.1     10   2.98    255     14  314.8  324.7  315.4
  852.0   1493   27.4   -5.6     11   2.97    255     12  314.6  324.5  315.2
  850.0   1514   27.2   -5.8     11   2.93    255     12  314.6  324.4  315.2
  819.5   1829   24.2   -6.1     13   2.97    245     10  314.7  324.6  315.3
  790.9   2134   21.2   -6.4     15   3.00    240     12  314.8  324.8  315.4
  763.5   2438   18.3   -6.7     18   3.04    245     10  314.8  324.9  315.4
  736.9   2743   15.4   -7.0     21   3.07    250     11  314.8  325.0  315.4
  723.0   2907   13.8   -7.2     23   3.09    250     11  314.8  325.1  315.4
  700.0   3178   11.4  -10.6     20   2.45    250     11  315.1  323.3  315.5
  660.5   3658    7.0  -13.7     21   2.02    255     11  315.4  322.2  315.8
  642.0   3892    4.8  -15.2     22   1.84    257     14  315.5  321.7  315.8
  623.0   4137    3.8  -30.2      6   0.50    259     17  317.0  318.9  317.1
  613.1   4267    3.4  -31.3      6   0.46    260     18  318.0  319.7  318.1
  609.0   4322    3.2  -31.8      6   0.44    262     17  318.4  320.1  318.5
  568.4   4877   -1.0  -34.0      6   0.38    285      8  319.9  321.3  319.9
  567.0   4896   -1.1  -34.1      6   0.38    280      8  319.9  321.4  320.0
  549.0   5154   -1.7  -32.7      7   0.45    217      3  322.2  323.9  322.3
  547.0   5182   -1.9  -32.4      8   0.46    210      2  322.2  324.0  322.3
  518.0   5613   -5.5  -28.5     14   0.71    252      4  323.0  325.6  323.1
  500.0   5890   -7.3  -33.3     11   0.46    280      6  324.1  325.9  324.2
  486.8   6096   -8.9  -34.9     10   0.41    280      8  324.6  326.2  324.7
  466.0   6434  -11.5  -37.5     10   0.33    302      8  325.4  326.7  325.5
  431.0   7025  -17.3  -39.3     13   0.29    342      7  325.4  326.6  325.5
  415.0   7307  -19.5  -41.5     12   0.24      1      7  326.1  327.1  326.2
  401.0   7562  -20.5  -47.5      7   0.13     19      7  328.0  328.6  328.1
  400.0   7580  -20.7  -47.7      7   0.13     20      7  328.0  328.5  328.0
  397.8   7620  -21.1  -47.8      7   0.13     10      6  328.0  328.6  328.1
  338.0   8798  -31.9  -49.9     15   0.12     34     12  328.9  329.4  328.9
  336.0   8839  -32.2  -50.3     15   0.11     35     12  329.0  329.5  329.1
  321.6   9144  -34.5  -53.3     13   0.08     50     11  330.0  330.4  330.0
  300.0   9630  -38.1  -58.1     10   0.05     85      6  331.6  331.8  331.6
  295.0   9745  -38.9  -58.9     10   0.05     98      6  332.0  332.2  332.0
  282.0  10052  -41.9  -54.9     23   0.08    134      6  332.0  332.4  332.0
  266.0  10445  -44.1  -61.1     13   0.04    181      7  334.4  334.6  334.4
  261.0  10573  -43.9  -61.9     12   0.04    196      7  336.5  336.7  336.5
  251.0  10833  -45.9  -64.9     10   0.02    227      7  337.3  337.4  337.3
  250.0  10860  -45.9  -64.9     10   0.02    230      7  337.7  337.8  337.7
  245.8  10973  -46.3  -66.2      9   0.02    220      4  338.8  338.9  338.8
  236.0  11241  -47.1  -69.1      6   0.01    213      7  341.5  341.6  341.5
  230.0  11410  -48.3  -70.3      6   0.01    208      8  342.2  342.2  342.2
  225.0  11554  -47.9  -71.9      5   0.01    204     10  344.9  345.0  344.9
  216.0  11821  -49.9  -73.9      4   0.01    197     12  345.9  345.9  345.9
  213.8  11887  -50.1  -74.1      4   0.01    195     13  346.6  346.6  346.6
  204.0  12192  -51.1  -75.1      4   0.01    210     27  349.7  349.8  349.7
  200.0  12320  -51.5  -75.5      4   0.01    215     27  351.1  351.1  351.1
  198.0  12385  -51.5  -76.5      3   0.01    220     27  352.1  352.1  352.1
  187.0  12754  -54.1  -78.1      4   0.00    245     24  353.7  353.7  353.7
  176.9  13106  -55.8  -78.6      4   0.00    270     22  356.5  356.6  356.5
  163.0  13627  -58.3  -79.3      5   0.00    223     15  360.8  360.8  360.8
  160.7  13716  -58.6  -79.6      5   0.00    215     14  361.6  361.7  361.6
  159.0  13784  -58.9  -79.9      5   0.00    217     14  362.3  362.3  362.3
  156.0  13903  -58.1  -80.1      4   0.00    221     13  365.7  365.7  365.7
  153.1  14021  -58.3  -82.2      3   0.00    225     12  367.3  367.3  367.3
  153.0  14026  -58.3  -82.3      3   0.00    225     12  367.4  367.4  367.4
  150.0  14150  -59.5  -83.5      3   0.00    230     15  367.4  367.4  367.4
  146.0  14318  -60.9  -83.9      3   0.00    233     14  367.8  367.8  367.8
  140.0  14579  -60.9  -83.9      3   0.00    238     13  372.2  372.2  372.2
  130.0  15036  -64.1  -86.1      4   0.00    246     10  374.5  374.5  374.5
  126.0  15228  -63.7  -85.7      4   0.00    250      9  378.5  378.6  378.6
  125.7  15240  -63.8  -85.8      4   0.00    250      9  378.7  378.7  378.7
  123.0  15375  -64.3  -86.3      3   0.00    248     10  380.1  380.1  380.1
  120.0  15526  -65.5  -87.5      3   0.00    246     10  380.6  380.6  380.6
  117.0  15679  -65.9  -87.9      3   0.00    244     11  382.6  382.6  382.6
  112.0  15943  -68.1  -89.1      4   0.00    240     12  383.3  383.3  383.3
  110.0  16051  -67.7  -88.7      4   0.00    239     13  386.0  386.0  386.0
  105.0  16330  -69.7  -89.7      4   0.00    235     14  387.4  387.4  387.4
  100.0  16620  -69.9  -89.9      4   0.00    290     14  392.4  392.4  392.4
   94.7  16947  -65.9  -86.9      4   0.00    264      9  406.4  406.4  406.4
   88.4  17363  -67.3  -89.3      3   0.00    231      3  411.7  411.7  411.7
   88.2  17374  -67.3  -89.3      3   0.00    230      3  412.0  412.0  412.0
   83.9  17678  -66.2  -88.9      3   0.00    345     12  420.1  420.1  420.1
   81.9  17825  -65.7  -88.7      3   0.00     10     13  424.0  424.1  424.0
   75.9  18288  -66.0  -89.8      2   0.00     90     17  432.7  432.7  432.7
   74.4  18408  -66.1  -90.1      2   0.00     48     14  435.0  435.0  435.0
   70.0  18780  -63.5  -88.5      2   0.00    280      3  448.2  448.2  448.2
   68.7  18898  -62.7  -88.4      2   0.00    320      2  452.3  452.4  452.3
   66.0  19143  -61.1  -88.1      2   0.00     14     10  461.0  461.0  461.0
   62.2  19507  -60.6  -88.1      2   0.00     95     22  469.8  469.8  469.8
   57.9  19956  -60.1  -88.1      1   0.00    102     26  480.8  480.9  480.8
   56.4  20117  -60.4  -88.0      2   0.00    105     28  483.8  483.8  483.8
   53.8  20412  -60.9  -87.9      2   0.00    120     18  489.2  489.2  489.2
   53.7  20422  -60.8  -87.8      2   0.00    120     18  489.6  489.6  489.6
   51.6  20673  -58.5  -86.5      2   0.00    103     13  500.7  500.7  500.7
   51.2  20726  -58.8  -86.8      2   0.00    100     12  501.2  501.3  501.2
   50.0  20870  -59.5  -87.5      2   0.00    110      6  502.8  502.9  502.8
   48.7  21031  -58.6  -87.1      1   0.00    110      6  508.6  508.6  508.6
   47.1  21246  -57.5  -86.5      1   0.00     92     19  516.3  516.3  516.3
   46.4  21336  -57.6  -86.5      1   0.00     85     24  518.1  518.1  518.1
   44.2  21641  -58.1  -86.4      2   0.01     75     21  524.2  524.3  524.2
   43.1  21805  -58.3  -86.3      2   0.01     78     22  527.6  527.6  527.6
   42.1  21946  -57.6  -85.9      2   0.01     80     23  532.7  532.8  532.7
   40.5  22198  -56.3  -85.3      1   0.01     92     25  542.0  542.1  542.0
   38.3  22555  -56.9  -85.9      1   0.01    110     28  549.4  549.5  549.4
   36.5  22860  -57.3  -86.3      1   0.01     80     13  555.8  555.8  555.8
   35.9  22962  -57.5  -86.5      1   0.01     88     15  557.9  558.0  557.9
   34.8  23165  -55.5  -85.1      1   0.01    105     19  568.2  568.3  568.2
   34.1  23289  -54.3  -84.3      1   0.01     97     19  574.6  574.7  574.6
   33.1  23470  -55.0  -84.3      1   0.01     85     19  577.5  577.5  577.5
   32.7  23557  -55.3  -84.3      2   0.01     84     21  578.9  579.0  578.9
