
University of Wyoming - Radiosonde Data

72274 TUS Tucson Observations at 00Z 01 Apr 2014

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C      C      %    g/kg    deg   knot     K      K      K 
-----------------------------------------------------------------------------
 1000.0     79                                                               
  927.0    751   27.6   -6.4     10   2.57    255      4  307.3  315.7  307.8
  925.0    757   27.2   -8.8      9   2.13    225      7  307.1  314.1  307.5
  908.5    914   24.8   -9.3     10   2.09    225     11  306.2  313.1  306.6
  899.0   1006   23.4   -9.6     10   2.06    228     11  305.7  312.5  306.1
  877.1   1219   21.3   -9.9     11   2.06    235     12  305.7  312.4  306.1
  850.0   1489   18.6  -10.4     13   2.05    235     13  305.6  312.3  306.0
  816.0   1829   15.3  -11.2     15   2.01    220     13  305.7  312.3  306.1
  786.6   2134   12.4  -11.8     17   1.97    235     14  305.8  312.3  306.2
  758.4   2438    9.4  -12.5     20   1.94    245     11  305.8  312.2  306.2
  731.1   2743    6.5  -13.2     23   1.90    245     13  305.8  312.1  306.2
  700.0   3105    3.0  -14.0     27   1.86    235     14  305.8  311.9  306.1
  678.7   3353    0.7  -14.6     31   1.83    240     14  305.9  311.9  306.2
  653.3   3658   -2.2  -15.3     36   1.79    250     23  306.0  311.9  306.4
  640.0   3823   -3.7  -15.7     39   1.77    251     29  306.1  311.9  306.4
  633.0   3910   -3.1  -21.1     23   1.13    252     32  307.7  311.6  307.9
  622.0   4048   -4.3  -22.3     23   1.03    253     37  307.9  311.5  308.1
  605.0   4267   -4.9  -32.7      9   0.41    255     45  309.7  311.2  309.8
  598.0   4358   -5.1  -37.1      6   0.27    255     45  310.5  311.5  310.5
  563.0   4829   -9.1  -31.1     15   0.51    255     44  311.1  313.0  311.2
  559.5   4877   -9.3  -29.8     17   0.58    255     44  311.4  313.5  311.5
  545.0   5080  -10.3  -24.3     31   0.99    255     46  312.6  316.1  312.8
  530.0   5295  -11.3  -31.3     17   0.53    255     47  313.9  315.9  314.0
  509.0   5604  -13.3  -34.3     15   0.41    255     50  315.1  316.7  315.2
  500.0   5740  -14.3  -34.3     17   0.42    255     51  315.5  317.1  315.6
  476.9   6096  -17.4  -35.0     20   0.41    255     52  316.0  317.5  316.1
  472.0   6173  -18.1  -35.1     21   0.41    256     53  316.1  317.6  316.1
  459.0   6381  -18.5  -41.5     11   0.22    258     54  318.1  319.0  318.1
  429.0   6881  -22.3  -41.3     16   0.24    265     58  319.5  320.4  319.5
  404.1   7315  -25.5  -48.0     10   0.12    270     61  320.8  321.3  320.8
  400.0   7390  -26.1  -49.1     10   0.11    270     62  321.0  321.4  321.0
  387.2   7620  -27.9  -51.3      9   0.09    265     64  321.6  321.9  321.6
  342.0   8502  -34.9  -59.9      6   0.03    262     62  323.7  323.9  323.7
  311.4   9144  -40.8  -62.2      8   0.03    260     60  324.3  324.4  324.3
  300.0   9400  -43.1  -63.1      9   0.03    260     65  324.5  324.6  324.5
  299.0   9422  -43.3  -63.3      9   0.03    260     65  324.5  324.6  324.5
  250.0  10600  -52.3  -69.3     11   0.01    260     80  328.2  328.2  328.2
  249.0  10626  -52.5  -69.5     11   0.01    260     80  328.3  328.3  328.3
  247.4  10668  -52.8  -69.8     11   0.01    260     80  328.5  328.6  328.5
  244.0  10757  -53.3  -70.3     11   0.01    261     86  329.0  329.0  329.0
  227.0  11222  -53.3  -65.3     22   0.03    265    118  335.8  335.9  335.8
  225.0  11278  -53.6  -65.8     21   0.02    265    122  336.2  336.3  336.2
  216.0  11540  -55.1  -68.1     18   0.02    265    128  337.8  337.9  337.8
  210.0  11720  -54.9  -68.9     16   0.02    265    133  340.9  341.0  340.9
  202.0  11967  -57.1  -71.1     15   0.01    265    138  341.2  341.3  341.2
  200.0  12030  -57.3  -70.3     18   0.01    265    140  341.9  341.9  341.9
  199.0  12062  -57.3  -70.9     16   0.01    265    140  342.4  342.4  342.4
  195.0  12192  -57.3  -73.2     12   0.01    265    140  344.4  344.4  344.4
  193.0  12256  -57.3  -74.3     10   0.01    265    139  345.4  345.4  345.4
  155.0  13628  -63.3  -81.3      7   0.00    265    125  357.5  357.5  357.5
  150.0  13830  -62.9  -82.9      5   0.00    265    123  361.5  361.5  361.5
  142.0  14165  -64.3  -88.3      2   0.00    264    118  364.8  364.8  364.8
  134.0  14521  -62.7  -91.7      1   0.00    263    114  373.7  373.7  373.7
  124.0  14994  -65.9  -94.9      1   0.00    261    107  376.3  376.3  376.3
  120.0  15192  -66.5  -94.5      1   0.00    260    105  378.7  378.7  378.7
  119.0  15240  -66.2  -94.7      1   0.00    260    104  380.1  380.1  380.1
  118.0  15294  -65.9  -94.9      1   0.00    260    102  381.7  381.7  381.7
  113.0  15554  -68.1  -95.1      1   0.00    260     94  382.3  382.3  382.3
  106.0  15939  -65.9  -94.9      1   0.00    257     87  393.5  393.5  393.5
  102.0  16171  -67.9  -96.9      1   0.00    256     83  394.0  394.0  394.0
  100.0  16290  -67.5  -96.5      1   0.00    255     81  397.1  397.1  397.1
   96.6  16501  -64.5  -94.5      1   0.00    254     76  406.8  406.8  406.8
   91.1  16858  -66.9  -95.9      1   0.00    252     68  408.9  409.0  408.9
   77.3  17849  -68.5  -97.5      1   0.00    247     45  425.3  425.3  425.3
   71.9  18288  -66.5  -95.5      1   0.00    245     35  438.4  438.4  438.4
   71.8  18295  -66.5  -95.5      1   0.00    244     35  438.6  438.6  438.6
   70.0  18450  -64.3  -94.3      1   0.00    230     33  446.5  446.5  446.5
   69.8  18468  -64.1  -94.1      1   0.00    229     33  447.3  447.3  447.3
   63.8  19020  -63.3  -93.3      1   0.00    207     19  460.7  460.7  460.7
   63.0  19097  -61.9  -91.9      1   0.00    204     18  465.4  465.4  465.4
   61.9  19202  -62.6  -92.5      1   0.00    200     15  466.0  466.1  466.0
   56.0  19812  -67.0  -96.1      1   0.00    240     27  469.6  469.6  469.6
   55.7  19851  -67.3  -96.3      1   0.00    240     28  469.8  469.8  469.8
   51.0  20381  -68.7  -97.7      1   0.00    240     38  478.5  478.5  478.5
   50.6  20422  -68.2  -97.2      1   0.00    240     39  480.5  480.5  480.5
   50.0  20500  -67.3  -96.3      1   0.00    240     37  484.5  484.5  484.5
   48.2  20726  -64.9  -94.7      1   0.00    225     33  495.5  495.5  495.5
   47.9  20760  -64.5  -94.5      1   0.00    232     31  497.1  497.1  497.1
   47.3  20838  -57.5  -89.5      1   0.00    247     27  515.7  515.7  515.7
   46.7  20919  -54.5  -87.5      1   0.00    262     23  524.7  524.8  524.7
   44.5  21228  -53.5  -86.5      1   0.01    320      7  534.5  534.5  534.5
   43.8  21336  -54.4  -87.2      1   0.00    340      1  534.8  534.9  534.8
   39.2  22030  -60.3  -91.3      1   0.00    290     16  537.0  537.0  537.0
   37.4  22322  -60.7  -91.7      1   0.00    269     22  543.3  543.3  543.3
   34.3  22860  -59.8  -90.8      1   0.00    230     34  559.2  559.2  559.2
   34.0  22915  -59.7  -90.7      1   0.00    231     34  560.9  560.9  560.9
   32.9  23122  -56.3  -88.3      1   0.00    236     33  575.2  575.2  575.2
   31.6  23377  -56.5  -88.5      1   0.01    243     31  581.3  581.4  581.3
   31.1  23470  -54.5  -87.3      1   0.01    245     31  589.1  589.1  589.1
   31.0  23499  -53.9  -86.9      1   0.01    243     31  591.5  591.6  591.5
   30.0  23710  -52.9  -85.9      1   0.01    230     33  599.8  599.9  599.8
   29.8  23753  -52.7  -85.7      1   0.01    230     34  601.5  601.6  601.5
   29.7  23774  -52.7  -85.7      1   0.01    230     35  602.0  602.1  602.0
   28.3  24079  -53.2  -86.2      1   0.01    240     20  608.8  608.9  608.8
   27.0  24384  -53.8  -86.8      1   0.01    250     21  615.6  615.7  615.6
   25.2  24832  -54.5  -87.5      1   0.01    243     20  625.9  626.0  625.9
   24.6  24994  -53.4  -86.4      1   0.01    240     20  633.5  633.6  633.6
   24.4  25039  -53.1  -86.1      1   0.01    238     19  635.7  635.8  635.7
   23.4  25298  -54.0  -86.7      1   0.01    225     15  640.4  640.5  640.4
   22.4  25603  -55.1  -87.4      1   0.01    165     12  645.9  646.0  646.0
   21.4  25880  -56.1  -88.1      1   0.01    188     15  651.0  651.1  651.0
   20.3  26213  -56.2  -88.2      1   0.01    215     18  660.4  660.4  660.4
   20.0  26310  -56.3  -88.3      1   0.01    215     18  663.1  663.2  663.1
   19.4  26518  -55.5  -87.5      1   0.01    205     20  671.6  671.7  671.6
